MMWRyear,MMWRweek,MMWRday,region,establishments,visits
2020,13,7,NH,1792,3573
2020,13,7,NJ,14673,36844
2020,13,7,NM,2303,5470
2020,13,7,NV,3173,9221
2020,13,7,NY,33183,93755
2020,13,7,OH,13157,37965
2020,13,7,OK,4394,19966
2020,13,7,OR,6682,12411
2020,13,7,PA,17086,39488
2020,13,7,RI,1827,4190
2020,13,7,SC,6550,28430
2020,13,7,SD,991,2815
2020,13,7,TN,7842,33557
2020,13,7,TX,34999,145220
2020,13,7,UT,3009,10931
2020,13,7,VA,9601,29857
2020,13,7,VT,842,862
2020,13,7,WA,9611,18978
2020,13,7,WI,7834,16948
2020,13,7,WV,1781,4947
2020,13,7,WY,686,1499
2020,14,1,AK,859,877
2020,14,1,AL,5296,21963
2020,14,1,AR,3185,10456
2020,14,1,AZ,7441,20533
2020,14,1,CA,54258,109369
2020,14,1,CO,7183,12793
2020,14,1,CT,5415,7910
2020,14,1,DC,1680,3727
2020,14,1,DE,1289,2399
2020,14,1,FL,27054,71061
2020,14,1,GA,12691,38462
2020,14,1,HI,2426,5654
2020,14,1,IA,3899,9740
2020,14,1,ID,1987,2637
2020,14,1,IL,17119,40237
2020,14,1,IN,7150,15903
2020,14,1,KS,3064,7724
2020,14,1,KY,4152,12307
2020,14,1,LA,5567,14763
2020,14,1,MA,9788,14306
2020,14,1,MD,6799,16549
2020,14,1,ME,1870,2120
2020,14,1,MI,10862,17106
2020,14,1,MN,5463,9782
2020,14,1,MO,6756,20517
2020,14,1,MS,3026,10277
2020,14,1,MT,1347,1380
2020,14,1,NC,11932,36533
2020,14,1,ND,847,1704
2020,14,1,NE,2274,6987
2020,14,1,NH,1792,2252
2020,14,1,NJ,14673,30642
2020,14,1,NM,2303,4504
2020,14,1,NV,3173,7312
2020,14,1,NY,33183,81219
2020,14,1,OH,13157,32257
2020,14,1,OK,4394,13737
2020,14,1,OR,6682,10405
2020,14,1,PA,17086,34849
2020,14,1,RI,1827,3001
2020,14,1,SC,6550,19751
2020,14,1,SD,991,2402
2020,14,1,TN,7842,25210
2020,14,1,TX,34999,114347
2020,14,1,UT,3009,5330
2020,14,1,VA,9601,24389
2020,14,1,VT,842,663
2020,14,1,WA,9611,15700
2020,14,1,WI,7834,13326
2020,14,1,WV,1781,3939
2020,14,1,WY,686,1189
2020,14,2,AK,857,1329
2020,14,2,AL,5253,31437
2020,14,2,AR,3165,14260
2020,14,2,AZ,7373,26235
2020,14,2,CA,53675,137416
2020,14,2,CO,7070,16087
2020,14,2,CT,5372,11569
2020,14,2,DC,1648,5644
2020,14,2,DE,1285,3251
2020,14,2,FL,26672,95512
2020,14,2,GA,12525,50564
2020,14,2,HI,2341,8549
2020,14,2,IA,3892,14067
2020,14,2,ID,1946,4377
2020,14,2,IL,17031,52677
2020,14,2,IN,7105,21002
2020,14,2,KS,3027,9702
2020,14,2,KY,4101,15781
2020,14,2,LA,5491,19344
2020,14,2,MA,9604,20238
2020,14,2,MD,6721,24434
2020,14,2,ME,1789,2726
2020,14,2,MI,10649,21995
2020,14,2,MN,5406,14998
2020,14,2,MO,6687,26347
2020,14,2,MS,3007,14568
2020,14,2,MT,1305,2270
2020,14,2,NC,11778,44774
2020,14,2,ND,838,2576
2020,14,2,NE,2255,8898
2020,14,2,NH,1751,3107
2020,14,2,NJ,14645,39388
2020,14,2,NM,2263,5894
2020,14,2,NV,3140,9585
2020,14,2,NY,32785,106968
2020,14,2,OH,13083,37774
2020,14,2,OK,4386,19242
2020,14,2,OR,6632,14358
2020,14,2,PA,17048,44211
2020,14,2,RI,1810,3584
2020,14,2,SC,6472,25535
2020,14,2,SD,967,3253
2020,14,2,TN,7742,32101
2020,14,2,TX,34698,135566
2020,14,2,UT,2969,10251
2020,14,2,VA,9497,30159
2020,14,2,VT,784,922
2020,14,2,WA,9555,21131
2020,14,2,WI,7897,17599
2020,14,2,WV,1779,5408
2020,14,2,WY,695,1798
2020,14,3,AK,857,1471
2020,14,3,AL,5253,31006
2020,14,3,AR,3165,15329
2020,14,3,AZ,7373,25531
2020,14,3,CA,53675,133101
2020,14,3,CO,7070,16406
2020,14,3,CT,5372,11003
2020,14,3,DC,1648,4645
2020,14,3,DE,1285,2951
2020,14,3,FL,26672,95574
2020,14,3,GA,12525,48789
2020,14,3,HI,2341,8234
2020,14,3,IA,3892,13922
2020,14,3,ID,1946,4495
2020,14,3,IL,17031,48857
2020,14,3,IN,7105,19814
2020,14,3,KS,3027,10357
2020,14,3,KY,4101,14580
2020,14,3,LA,5491,20107
2020,14,3,MA,9604,19425
2020,14,3,MD,6721,17069
2020,14,3,ME,1789,3013
2020,14,3,MI,10649,21716
2020,14,3,MN,5406,15126
2020,14,3,MO,6687,26649
2020,14,3,MS,3007,15119
2020,14,3,MT,1305,2151
2020,14,3,NC,11778,41176
2020,14,3,ND,838,2572
2020,14,3,NE,2255,9635
2020,14,3,NH,1751,3363
2020,14,3,NJ,14645,35473
2020,14,3,NM,2263,5920
2020,14,3,NV,3140,9417
2020,14,3,NY,32785,93403
2020,14,3,OH,13083,37431
2020,14,3,OK,4386,21499
2020,14,3,OR,6632,14925
2020,14,3,PA,17048,39261
2020,14,3,RI,1810,3338
2020,14,3,SC,6472,25240
2020,14,3,SD,967,3214
2020,14,3,TN,7742,29393
2020,14,3,TX,34698,146883
2020,14,3,UT,2969,10565
2020,14,3,VA,9497,26066
2020,14,3,VT,784,866
2020,14,3,WA,9555,20653
2020,14,3,WI,7897,17334
2020,14,3,WV,1779,4948
2020,14,3,WY,695,1817
2020,14,4,AK,857,1413
2020,14,4,AL,5253,34947
2020,14,4,AR,3165,16431
2020,14,4,AZ,7373,23691
2020,14,4,CA,53675,135702
2020,14,4,CO,7070,16687
2020,14,4,CT,5372,11452
2020,14,4,DC,1648,4770
2020,14,4,DE,1285,2986
2020,14,4,FL,26672,99052
2020,14,4,GA,12525,54833
2020,14,4,HI,2341,8152
2020,14,4,IA,3892,13901
2020,14,4,ID,1946,4479
2020,14,4,IL,17031,51468
2020,14,4,IN,7105,20792
2020,14,4,KS,3027,10509
2020,14,4,KY,4101,15429
2020,14,4,LA,5491,21498
2020,14,4,MA,9604,19063
2020,14,4,MD,6721,18659
2020,14,4,ME,1789,3166
2020,14,4,MI,10649,22774
2020,14,4,MN,5406,15616
2020,14,4,MO,6687,26727
2020,14,4,MS,3007,16157
2020,14,4,MT,1305,2065
2020,14,4,NC,11778,43859
2020,14,4,ND,838,2447
2020,14,4,NE,2255,9462
2020,14,4,NH,1751,3369
2020,14,4,NJ,14645,36613
2020,14,4,NM,2263,5817
2020,14,4,NV,3140,9259
2020,14,4,NY,32785,95122
2020,14,4,OH,13083,38392
2020,14,4,OK,4386,21903
2020,14,4,OR,6632,14763
2020,14,4,PA,17048,41512
2020,14,4,RI,1810,3304
2020,14,4,SC,6472,26484
2020,14,4,SD,967,3194
2020,14,4,TN,7742,32218
2020,14,4,TX,34698,150617
2020,14,4,UT,2969,10302
2020,14,4,VA,9497,26512
2020,14,4,VT,784,921
2020,14,4,WA,9555,21748
2020,14,4,WI,7897,18541
2020,14,4,WV,1779,5077
2020,14,4,WY,695,1715
2020,14,5,AK,857,1486
2020,14,5,AL,5253,36020
2020,14,5,AR,3165,16492
2020,14,5,AZ,7373,24521
2020,14,5,CA,53675,134826
2020,14,5,CO,7070,15126
2020,14,5,CT,5372,11154
2020,14,5,DC,1648,4716
2020,14,5,DE,1285,3172
2020,14,5,FL,26672,100650
2020,14,5,GA,12525,57466
2020,14,5,HI,2341,8090
2020,14,5,IA,3892,13601
2020,14,5,ID,1946,4504
2020,14,5,IL,17031,52794
2020,14,5,IN,7105,22668
2020,14,5,KS,3027,10249
2020,14,5,KY,4101,16499
2020,14,5,LA,5491,21340
2020,14,5,MA,9604,18734
2020,14,5,MD,6721,19744
2020,14,5,ME,1789,2396
2020,14,5,MI,10649,25209
2020,14,5,MN,5406,15250
2020,14,5,MO,6687,27805
2020,14,5,MS,3007,16573
2020,14,5,MT,1305,2116
2020,14,5,NC,11778,47116
2020,14,5,ND,838,2156
2020,14,5,NE,2255,8291
2020,14,5,NH,1751,3081
2020,14,5,NJ,14645,36620
2020,14,5,NM,2263,6145
2020,14,5,NV,3140,9498
2020,14,5,NY,32785,93599
2020,14,5,OH,13083,41509
2020,14,5,OK,4386,21117
2020,14,5,OR,6632,15238
2020,14,5,PA,17048,41163
2020,14,5,RI,1810,3361
2020,14,5,SC,6472,26801
2020,14,5,SD,967,2620
2020,14,5,TN,7742,33126
2020,14,5,TX,34698,146856
2020,14,5,UT,2969,10583
2020,14,5,VA,9497,28305
2020,14,5,VT,784,865
2020,14,5,WA,9555,21364
2020,14,5,WI,7897,19415
2020,14,5,WV,1779,5402
2020,14,5,WY,695,1619
2020,14,6,AK,857,1643
2020,14,6,AL,5253,45269
2020,14,6,AR,3165,18993
2020,14,6,AZ,7373,30120
2020,14,6,CA,53675,157140
2020,14,6,CO,7070,18553
2020,14,6,CT,5372,12941
2020,14,6,DC,1648,4878
2020,14,6,DE,1285,3673
2020,14,6,FL,26672,103704
2020,14,6,GA,12525,59951
2020,14,6,HI,2341,9451
2020,14,6,IA,3892,15262
2020,14,6,ID,1946,5425
2020,14,6,IL,17031,63135
2020,14,6,IN,7105,28187
2020,14,6,KS,3027,11275
2020,14,6,KY,4101,20867
2020,14,6,LA,5491,27126
2020,14,6,MA,9604,20144
2020,14,6,MD,6721,23930
2020,14,6,ME,1789,3053
2020,14,6,MI,10649,29816
2020,14,6,MN,5406,16711
2020,14,6,MO,6687,31011
2020,14,6,MS,3007,19241
2020,14,6,MT,1305,2473
2020,14,6,NC,11778,60003
2020,14,6,ND,838,2662
2020,14,6,NE,2255,9765
2020,14,6,NH,1751,3823
2020,14,6,NJ,14645,41447
2020,14,6,NM,2263,6888
2020,14,6,NV,3140,10788
2020,14,6,NY,32785,98805
2020,14,6,OH,13083,51160
2020,14,6,OK,4386,23203
2020,14,6,OR,6632,17314
2020,14,6,PA,17048,49452
2020,14,6,RI,1810,4024
2020,14,6,SC,6472,32578
2020,14,6,SD,967,3264
2020,14,6,TN,7742,37713
2020,14,6,TX,34698,173846
2020,14,6,UT,2969,12646
2020,14,6,VA,9497,33665
2020,14,6,VT,784,1067
2020,14,6,WA,9555,24511
2020,14,6,WI,7897,24356
2020,14,6,WV,1779,6392
2020,14,6,WY,695,1939
2020,14,7,AK,857,1188
2020,14,7,AL,5253,32650
2020,14,7,AR,3165,13483
2020,14,7,AZ,7373,25793
2020,14,7,CA,53675,130718
2020,14,7,CO,7070,16906
2020,14,7,CT,5372,11960
2020,14,7,DC,1648,3632
2020,14,7,DE,1285,3069
2020,14,7,FL,26672,85553
2020,14,7,GA,12525,43036
2020,14,7,HI,2341,7082
2020,14,7,IA,3892,14150
2020,14,7,ID,1946,4386
2020,14,7,IL,17031,51884
2020,14,7,IN,7105,22335
2020,14,7,KS,3027,9731
2020,14,7,KY,4101,16540
2020,14,7,LA,5491,19764
2020,14,7,MA,9604,19221
2020,14,7,MD,6721,19549
2020,14,7,ME,1789,2764
2020,14,7,MI,10649,22865
2020,14,7,MN,5406,14834
2020,14,7,MO,6687,24733
2020,14,7,MS,3007,11739
2020,14,7,MT,1305,1936
2020,14,7,NC,11778,49176
2020,14,7,ND,838,2081
2020,14,7,NE,2255,8741
2020,14,7,NH,1751,3736
2020,14,7,NJ,14645,38523
2020,14,7,NM,2263,5710
2020,14,7,NV,3140,8827
2020,14,7,NY,32785,89592
2020,14,7,OH,13083,44343
2020,14,7,OK,4386,17994
2020,14,7,OR,6632,13127
2020,14,7,PA,17048,40704
2020,14,7,RI,1810,3757
2020,14,7,SC,6472,25983
2020,14,7,SD,967,2832
2020,14,7,TN,7742,29351
2020,14,7,TX,34698,133603
2020,14,7,UT,2969,9796
2020,14,7,VA,9497,28151
2020,14,7,VT,784,881
2020,14,7,WA,9555,19739
2020,14,7,WI,7897,19198
2020,14,7,WV,1779,5073
2020,14,7,WY,695,1653
2020,15,1,AK,857,867
2020,15,1,AL,5253,18316
2020,15,1,AR,3165,9268
2020,15,1,AZ,7373,18648
2020,15,1,CA,53675,98109
2020,15,1,CO,7070,12727
2020,15,1,CT,5372,8336
2020,15,1,DC,1648,3060
2020,15,1,DE,1285,2283
2020,15,1,FL,26672,56836
2020,15,1,GA,12525,31046
2020,15,1,HI,2341,5908
2020,15,1,IA,3892,10357
2020,15,1,ID,1946,2779
2020,15,1,IL,17031,39698
2020,15,1,IN,7105,15314
2020,15,1,KS,3027,6650
2020,15,1,KY,4101,11870
2020,15,1,LA,5491,15026
2020,15,1,MA,9604,14444
2020,15,1,MD,6721,15177
2020,15,1,ME,1789,2119
2020,15,1,MI,10649,17011
2020,15,1,MN,5406,10999
2020,15,1,MO,6687,17884
2020,15,1,MS,3007,7985
2020,15,1,MT,1305,1366
2020,15,1,NC,11778,35043
2020,15,1,ND,838,1463
2020,15,1,NE,2255,6186
2020,15,1,NH,1751,2567
2020,15,1,NJ,14645,29772
2020,15,1,NM,2263,4256
2020,15,1,NV,3140,6462
2020,15,1,NY,32785,73112
2020,15,1,OH,13083,28368
2020,15,1,OK,4386,12921
2020,15,1,OR,6632,10216
2020,15,1,PA,17048,31237
2020,15,1,RI,1810,2849
2020,15,1,SC,6472,17501
2020,15,1,SD,967,2023
2020,15,1,TN,7742,21029
2020,15,1,TX,34698,105042
2020,15,1,UT,2969,5001
2020,15,1,VA,9497,21006
2020,15,1,VT,784,627
2020,15,1,WA,9555,14861
2020,15,1,WI,7897,15177
2020,15,1,WV,1779,3688
2020,15,1,WY,695,1140
2020,15,2,AK,848,1314
2020,15,2,AL,5232,28595
2020,15,2,AR,3149,13933
2020,15,2,AZ,7294,21890
2020,15,2,CA,53019,116483
2020,15,2,CO,7047,15364
2020,15,2,CT,5356,10934
2020,15,2,DC,1625,4166
2020,15,2,DE,1264,2836
2020,15,2,FL,26453,80615
2020,15,2,GA,12415,43169
2020,15,2,HI,2283,7759
2020,15,2,IA,3878,11909
2020,15,2,ID,1934,4148
2020,15,2,IL,17004,46365
2020,15,2,IN,7092,19936
2020,15,2,KS,3023,9158
2020,15,2,KY,4102,14778
2020,15,2,LA,5453,18963
2020,15,2,MA,9598,18401
2020,15,2,MD,6706,18713
2020,15,2,ME,1781,2702
2020,15,2,MI,10590,21354
2020,15,2,MN,5391,13766
2020,15,2,MO,6622,22141
2020,15,2,MS,2995,12482
2020,15,2,MT,1291,2145
2020,15,2,NC,11751,42423
2020,15,2,ND,835,2426
2020,15,2,NE,2242,7817
2020,15,2,NH,1739,3239
2020,15,2,NJ,14500,36212
2020,15,2,NM,2229,5379
2020,15,2,NV,3125,8327
2020,15,2,NY,32707,92849
2020,15,2,OH,13068,37223
2020,15,2,OK,4367,18813
2020,15,2,OR,6698,14375
2020,15,2,PA,16991,38882
2020,15,2,RI,1795,3363
2020,15,2,SC,6406,23246
2020,15,2,SD,966,2900
2020,15,2,TN,7728,28408
2020,15,2,TX,34541,128799
2020,15,2,UT,2974,9225
2020,15,2,VA,9495,25586
2020,15,2,VT,790,841
2020,15,2,WA,9519,20860
2020,15,2,WI,7826,16579
2020,15,2,WV,1762,4970
2020,15,2,WY,690,1564
2020,15,3,AK,848,1390
2020,15,3,AL,5232,29625
2020,15,3,AR,3149,14393
2020,15,3,AZ,7294,22372
2020,15,3,CA,53019,117723
2020,15,3,CO,7047,15725
2020,15,3,CT,5356,10865
2020,15,3,DC,1625,4020
2020,15,3,DE,1264,2835
2020,15,3,FL,26453,85009
2020,15,3,GA,12415,45189
2020,15,3,HI,2283,7654
2020,15,3,IA,3878,13610
2020,15,3,ID,1934,4531
2020,15,3,IL,17004,51560
2020,15,3,IN,7092,21950
2020,15,3,KS,3023,10322
2020,15,3,KY,4102,15715
2020,15,3,LA,5453,19821
2020,15,3,MA,9598,18560
2020,15,3,MD,6706,18626
2020,15,3,ME,1781,2779
2020,15,3,MI,10590,21756
2020,15,3,MN,5391,15039
2020,15,3,MO,6622,24517
2020,15,3,MS,2995,12894
2020,15,3,MT,1291,2273
2020,15,3,NC,11751,44021
2020,15,3,ND,835,2497
2020,15,3,NE,2242,8845
2020,15,3,NH,1739,3405
2020,15,3,NJ,14500,36165
2020,15,3,NM,2229,5320
2020,15,3,NV,3125,8477
2020,15,3,NY,32707,93157
2020,15,3,OH,13068,38139
2020,15,3,OK,4367,19944
2020,15,3,OR,6698,14648
2020,15,3,PA,16991,39151
2020,15,3,RI,1795,3508
2020,15,3,SC,6406,22701
2020,15,3,SD,966,3054
2020,15,3,TN,7728,30155
2020,15,3,TX,34541,137628
2020,15,3,UT,2974,9726
2020,15,3,VA,9495,26091
2020,15,3,VT,790,930
2020,15,3,WA,9519,20585
2020,15,3,WI,7826,18860
2020,15,3,WV,1762,5098
2020,15,3,WY,690,1709
2020,15,4,AK,848,1481
2020,15,4,AL,5232,30658
2020,15,4,AR,3149,15829
2020,15,4,AZ,7294,23220
2020,15,4,CA,53019,121948
2020,15,4,CO,7047,16214
2020,15,4,CT,5356,10696
2020,15,4,DC,1625,4226
2020,15,4,DE,1264,3058
2020,15,4,FL,26453,86427
2020,15,4,GA,12415,47779
2020,15,4,HI,2283,7866
2020,15,4,IA,3878,13237
2020,15,4,ID,1934,4626
2020,15,4,IL,17004,50344
2020,15,4,IN,7092,22642
2020,15,4,KS,3023,10620
2020,15,4,KY,4102,15961
2020,15,4,LA,5453,21298
2020,15,4,MA,9598,18085
2020,15,4,MD,6706,19907
2020,15,4,ME,1781,2868
2020,15,4,MI,10590,24050
2020,15,4,MN,5391,14857
2020,15,4,MO,6622,25852
2020,15,4,MS,2995,13526
2020,15,4,MT,1291,2306
2020,15,4,NC,11751,46791
2020,15,4,ND,835,2377
2020,15,4,NE,2242,8701
2020,15,4,NH,1739,3442
2020,15,4,NJ,14500,36326
2020,15,4,NM,2229,5461
2020,15,4,NV,3125,8795
2020,15,4,NY,32707,92322
2020,15,4,OH,13068,42631
2020,15,4,OK,4367,21240
2020,15,4,OR,6698,15378
2020,15,4,PA,16991,41068
2020,15,4,RI,1795,3203
2020,15,4,SC,6406,22302
2020,15,4,SD,966,2979
2020,15,4,TN,7728,30956
2020,15,4,TX,34541,143407
2020,15,4,UT,2974,10379
2020,15,4,VA,9495,27473
2020,15,4,VT,790,909
2020,15,4,WA,9519,22152
2020,15,4,WI,7826,17696
2020,15,4,WV,1762,5042
2020,15,4,WY,690,1754
2020,15,5,AK,848,1470
2020,15,5,AL,5232,34560
2020,15,5,AR,3149,16503
2020,15,5,AZ,7294,24887
2020,15,5,CA,53019,118545
2020,15,5,CO,7047,16035
2020,15,5,CT,5356,10221
2020,15,5,DC,1625,3942
2020,15,5,DE,1264,2919
2020,15,5,FL,26453,89536
2020,15,5,GA,12415,50735
2020,15,5,HI,2283,7972
2020,15,5,IA,3878,13152
2020,15,5,ID,1934,4950
2020,15,5,IL,17004,51184
2020,15,5,IN,7092,22283
2020,15,5,KS,3023,10723
2020,15,5,KY,4102,16825
2020,15,5,LA,5453,23744
2020,15,5,MA,9598,16980
2020,15,5,MD,6706,19642
2020,15,5,ME,1781,2559
2020,15,5,MI,10590,22277
2020,15,5,MN,5391,15032
2020,15,5,MO,6622,25724
2020,15,5,MS,2995,15608
2020,15,5,MT,1291,2440
2020,15,5,NC,11751,49983
2020,15,5,ND,835,2516
2020,15,5,NE,2242,8590
2020,15,5,NH,1739,3066
2020,15,5,NJ,14500,35214
2020,15,5,NM,2229,5469
2020,15,5,NV,3125,8997
2020,15,5,NY,32707,87017
2020,15,5,OH,13068,41232
2020,15,5,OK,4367,22246
2020,15,5,OR,6698,15775
2020,15,5,PA,16991,40486
2020,15,5,RI,1795,3178
2020,15,5,SC,6406,24769
2020,15,5,SD,966,2876
2020,15,5,TN,7728,33245
2020,15,5,TX,34541,148716
2020,15,5,UT,2974,10613
2020,15,5,VA,9495,28532
2020,15,5,VT,790,834
2020,15,5,WA,9519,22822
2020,15,5,WI,7826,18469
2020,15,5,WV,1762,5441
2020,15,5,WY,690,1752
2020,15,6,AK,848,1678
2020,15,6,AL,5232,42634
2020,15,6,AR,3149,19790
2020,15,6,AZ,7294,28552
2020,15,6,CA,53019,138560
2020,15,6,CO,7047,19361
2020,15,6,CT,5356,12389
2020,15,6,DC,1625,3882
2020,15,6,DE,1264,3349
2020,15,6,FL,26453,100902
2020,15,6,GA,12415,63038
2020,15,6,HI,2283,8127
2020,15,6,IA,3878,16440
2020,15,6,ID,1934,5730
2020,15,6,IL,17004,59080
2020,15,6,IN,7092,26521
2020,15,6,KS,3023,12306
2020,15,6,KY,4102,20228
2020,15,6,LA,5453,24753
2020,15,6,MA,9598,21323
2020,15,6,MD,6706,22637
2020,15,6,ME,1781,3453
2020,15,6,MI,10590,25668
2020,15,6,MN,5391,18190
2020,15,6,MO,6622,31278
2020,15,6,MS,2995,18763
2020,15,6,MT,1291,2664
2020,15,6,NC,11751,56302
2020,15,6,ND,835,2819
2020,15,6,NE,2242,10388
2020,15,6,NH,1739,4049
2020,15,6,NJ,14500,39200
2020,15,6,NM,2229,6132
2020,15,6,NV,3125,10153
2020,15,6,NY,32707,95793
2020,15,6,OH,13068,48372
2020,15,6,OK,4367,25506
2020,15,6,OR,6698,17498
2020,15,6,PA,16991,45563
2020,15,6,RI,1795,4243
2020,15,6,SC,6406,29214
2020,15,6,SD,966,3469
2020,15,6,TN,7728,38251
2020,15,6,TX,34541,172791
2020,15,6,UT,2974,12487
2020,15,6,VA,9495,32854
2020,15,6,VT,790,1084
2020,15,6,WA,9519,25134
2020,15,6,WI,7826,24204
2020,15,6,WV,1762,5832
2020,15,6,WY,690,1985
2020,15,7,AK,848,1246
2020,15,7,AL,5232,33594
2020,15,7,AR,3149,14444
2020,15,7,AZ,7294,24558
2020,15,7,CA,53019,132601
2020,15,7,CO,7047,17244
2020,15,7,CT,5356,11733
2020,15,7,DC,1625,3087
2020,15,7,DE,1264,3040
2020,15,7,FL,26453,88197
2020,15,7,GA,12415,53280
2020,15,7,HI,2283,6894
2020,15,7,IA,3878,13389
2020,15,7,ID,1934,4278
2020,15,7,IL,17004,53741
2020,15,7,IN,7092,22796
2020,15,7,KS,3023,10328
2020,15,7,KY,4102,16276
2020,15,7,LA,5453,20787
2020,15,7,MA,9598,19409
2020,15,7,MD,6706,21038
2020,15,7,ME,1781,3116
2020,15,7,MI,10590,22612
2020,15,7,MN,5391,15570
2020,15,7,MO,6622,25227
2020,15,7,MS,2995,14461
2020,15,7,MT,1291,1577
2020,15,7,NC,11751,48239
2020,15,7,ND,835,2091
2020,15,7,NE,2242,8550
2020,15,7,NH,1739,3802
2020,15,7,NJ,14500,38361
2020,15,7,NM,2229,5051
2020,15,7,NV,3125,8924
2020,15,7,NY,32707,92309
2020,15,7,OH,13068,43265
2020,15,7,OK,4367,19644
2020,15,7,OR,6698,13777
2020,15,7,PA,16991,41553
2020,15,7,RI,1795,3717
2020,15,7,SC,6406,24472
2020,15,7,SD,966,2541
2020,15,7,TN,7728,31581
2020,15,7,TX,34541,143689
2020,15,7,UT,2974,10324
2020,15,7,VA,9495,29121
2020,15,7,VT,790,879
2020,15,7,WA,9519,20452
2020,15,7,WI,7826,19451
2020,15,7,WV,1762,4904
2020,15,7,WY,690,1525
2020,16,1,AK,848,625
2020,16,1,AL,5232,12748
2020,16,1,AR,3149,6521
2020,16,1,AZ,7294,13468
2020,16,1,CA,53019,82875
2020,16,1,CO,7047,7919
2020,16,1,CT,5356,6408
2020,16,1,DC,1625,2322
2020,16,1,DE,1264,1614
2020,16,1,FL,26453,47871
2020,16,1,GA,12415,24051
2020,16,1,HI,2283,4301
2020,16,1,IA,3878,5449
2020,16,1,ID,1934,2081
2020,16,1,IL,17004,28464
2020,16,1,IN,7092,10686
2020,16,1,KS,3023,4398
2020,16,1,KY,4102,7905
2020,16,1,LA,5453,8898
2020,16,1,MA,9598,12004
2020,16,1,MD,6706,12707
2020,16,1,ME,1781,1754
2020,16,1,MI,10590,11006
2020,16,1,MN,5391,5788
2020,16,1,MO,6622,11593
2020,16,1,MS,2995,4579
2020,16,1,MT,1291,818
2020,16,1,NC,11751,25022
2020,16,1,ND,835,844
2020,16,1,NE,2242,2958
2020,16,1,NH,1739,1930
2020,16,1,NJ,14500,24054
2020,16,1,NM,2229,2988
2020,16,1,NV,3125,5404
2020,16,1,NY,32707,63957
2020,16,1,OH,13068,20215
2020,16,1,OK,4367,9174
2020,16,1,OR,6698,8896
2020,16,1,PA,16991,24025
2020,16,1,RI,1795,2261
2020,16,1,SC,6406,11154
2020,16,1,SD,966,860
2020,16,1,TN,7728,13367
2020,16,1,TX,34541,85494
2020,16,1,UT,2974,3762
2020,16,1,VA,9495,16541
2020,16,1,VT,790,484
2020,16,1,WA,9519,13272
2020,16,1,WI,7826,8167
2020,16,1,WV,1762,2597
2020,16,1,WY,690,744
2020,16,2,AK,849,1308
2020,16,2,AL,5240,32193
2020,16,2,AR,3173,14266
2020,16,2,AZ,7374,20874
2020,16,2,CA,53365,115089
2020,16,2,CO,6969,11869
2020,16,2,CT,5351,7673
2020,16,2,DC,1619,3312
2020,16,2,DE,1275,2114
2020,16,2,FL,26304,74674
2020,16,2,GA,12510,44303
2020,16,2,HI,2308,7107
2020,16,2,IA,3878,11168
2020,16,2,ID,1963,3954
2020,16,2,IL,16913,41501
2020,16,2,IN,7063,17480
2020,16,2,KS,3012,8740
2020,16,2,KY,4093,13371
2020,16,2,LA,5511,19437
2020,16,2,MA,9553,13925
2020,16,2,MD,6718,15671
2020,16,2,ME,1803,2307
2020,16,2,MI,10482,17865
2020,16,2,MN,5390,12210
2020,16,2,MO,6644,21059
2020,16,2,MS,2995,13614
2020,16,2,MT,1302,1912
2020,16,2,NC,11667,38811
2020,16,2,ND,826,1951
2020,16,2,NE,2255,7210
2020,16,2,NH,1756,2390
2020,16,2,NJ,14498,26195
2020,16,2,NM,2235,4163
2020,16,2,NV,3096,8239
2020,16,2,NY,32632,72017
2020,16,2,OH,12981,31386
2020,16,2,OK,4370,17929
2020,16,2,OR,6676,13878
2020,16,2,PA,16933,31207
2020,16,2,RI,1823,2552
2020,16,2,SC,6420,21416
2020,16,2,SD,966,2268
2020,16,2,TN,7709,28331
2020,16,2,TX,34583,127719
2020,16,2,UT,2955,8823
2020,16,2,VA,9433,22585
2020,16,2,VT,810,710
2020,16,2,WA,9574,20096
2020,16,2,WI,7804,14636
2020,16,2,WV,1764,4351
2020,16,2,WY,694,1369
2020,16,3,AK,849,1468
2020,16,3,AL,5240,34586
2020,16,3,AR,3173,15331
2020,16,3,AZ,7374,23088
2020,16,3,CA,53365,127631
2020,16,3,CO,6969,15051
2020,16,3,CT,5351,11234
2020,16,3,DC,1619,3774
2020,16,3,DE,1275,2748
2020,16,3,FL,26304,80671
2020,16,3,GA,12510,49489
2020,16,3,HI,2308,7391
2020,16,3,IA,3878,12307
2020,16,3,ID,1963,4491
2020,16,3,IL,16913,45705
2020,16,3,IN,7063,19847
2020,16,3,KS,3012,10187
2020,16,3,KY,4093,15122
2020,16,3,LA,5511,21713
2020,16,3,MA,9553,18432
2020,16,3,MD,6718,18490
2020,16,3,ME,1803,3009
2020,16,3,MI,10482,20995
2020,16,3,MN,5390,13246
2020,16,3,MO,6644,24164
2020,16,3,MS,2995,14651
2020,16,3,MT,1302,2186
2020,16,3,NC,11667,46537
2020,16,3,ND,826,2360
2020,16,3,NE,2255,8380
2020,16,3,NH,1756,3260
2020,16,3,NJ,14498,36074
2020,16,3,NM,2235,4972
2020,16,3,NV,3096,8725
2020,16,3,NY,32632,95084
2020,16,3,OH,12981,36786
2020,16,3,OK,4370,19475
2020,16,3,OR,6676,14935
2020,16,3,PA,16933,38384
2020,16,3,RI,1823,3595
