MMWRyear,MMWRweek,MMWRday,region,establishments,visits
2020,28,5,FL,559,4346
2020,28,5,GA,148,1450
2020,28,5,HI,35,270
2020,28,5,IA,65,467
2020,28,5,ID,39,150
2020,28,5,IL,321,1676
2020,28,5,IN,128,1103
2020,28,5,KS,36,246
2020,28,5,KY,76,453
2020,28,5,LA,114,1139
2020,28,5,MA,122,447
2020,28,5,MD,76,429
2020,28,5,ME,38,123
2020,28,5,MI,183,1053
2020,28,5,MN,88,641
2020,28,5,MO,109,891
2020,28,5,MS,31,235
2020,28,5,MT,35,233
2020,28,5,NC,234,1311
2020,28,5,ND,12,106
2020,28,5,NE,49,306
2020,28,5,NH,32,106
2020,28,5,NJ,133,1244
2020,28,5,NM,21,47
2020,28,5,NV,71,1254
2020,28,5,NY,532,2478
2020,28,5,OH,251,1509
2020,28,5,OK,59,328
2020,28,5,OR,184,641
2020,28,5,PA,236,1027
2020,28,5,RI,19,72
2020,28,5,SC,85,626
2020,28,5,SD,15,186
2020,28,5,TN,139,1043
2020,28,5,TX,632,2990
2020,28,5,UT,24,259
2020,28,5,VA,99,572
2020,28,5,VT,26,58
2020,28,5,WA,218,756
2020,28,5,WI,175,657
2020,28,5,WV,19,106
2020,28,5,WY,20,145
2020,28,6,AK,6,26
2020,28,6,AL,56,1352
2020,28,6,AR,25,259
2020,28,6,AZ,149,533
2020,28,6,CA,844,2975
2020,28,6,CO,167,884
2020,28,6,CT,50,219
2020,28,6,DC,35,91
2020,28,6,DE,17,83
2020,28,6,FL,559,5119
2020,28,6,GA,148,1889
2020,28,6,HI,35,296
2020,28,6,IA,65,658
2020,28,6,ID,39,182
2020,28,6,IL,321,2139
2020,28,6,IN,128,1387
2020,28,6,KS,36,308
2020,28,6,KY,76,572
2020,28,6,LA,114,1336
2020,28,6,MA,122,518
2020,28,6,MD,76,504
2020,28,6,ME,38,150
2020,28,6,MI,183,1147
2020,28,6,MN,88,896
2020,28,6,MO,109,1112
2020,28,6,MS,31,360
2020,28,6,MT,35,283
2020,28,6,NC,234,1464
2020,28,6,ND,12,144
2020,28,6,NE,49,380
2020,28,6,NH,32,97
2020,28,6,NJ,133,668
2020,28,6,NM,21,50
2020,28,6,NV,71,1600
2020,28,6,NY,532,2159
2020,28,6,OH,251,2071
2020,28,6,OK,59,492
2020,28,6,OR,184,771
2020,28,6,PA,236,975
2020,28,6,RI,19,62
2020,28,6,SC,85,793
2020,28,6,SD,15,253
2020,28,6,TN,139,1338
2020,28,6,TX,632,3727
2020,28,6,UT,24,250
2020,28,6,VA,99,751
2020,28,6,VT,26,88
2020,28,6,WA,218,964
2020,28,6,WI,175,923
2020,28,6,WV,19,133
2020,28,6,WY,20,207
2020,28,7,AK,6,22
2020,28,7,AL,56,1073
2020,28,7,AR,25,280
2020,28,7,AZ,149,521
2020,28,7,CA,844,2871
2020,28,7,CO,167,961
2020,28,7,CT,50,281
2020,28,7,DC,35,79
2020,28,7,DE,17,136
2020,28,7,FL,559,5041
2020,28,7,GA,148,1947
2020,28,7,HI,35,285
2020,28,7,IA,65,644
2020,28,7,ID,39,175
2020,28,7,IL,321,2079
2020,28,7,IN,128,1318
2020,28,7,KS,36,363
2020,28,7,KY,76,496
2020,28,7,LA,114,1636
2020,28,7,MA,122,456
2020,28,7,MD,76,498
2020,28,7,ME,38,126
2020,28,7,MI,183,1108
2020,28,7,MN,88,784
2020,28,7,MO,109,1147
2020,28,7,MS,31,329
2020,28,7,MT,35,229
2020,28,7,NC,234,1414
2020,28,7,ND,12,109
2020,28,7,NE,49,373
2020,28,7,NH,32,85
2020,28,7,NJ,133,1385
2020,28,7,NM,21,31
2020,28,7,NV,71,1557
2020,28,7,NY,532,2246
2020,28,7,OH,251,1875
2020,28,7,OK,59,461
2020,28,7,OR,184,678
2020,28,7,PA,236,1351
2020,28,7,RI,19,65
2020,28,7,SC,85,766
2020,28,7,SD,15,396
2020,28,7,TN,139,1423
2020,28,7,TX,632,3591
2020,28,7,UT,24,213
2020,28,7,VA,99,820
2020,28,7,VT,26,56
2020,28,7,WA,218,836
2020,28,7,WI,175,811
2020,28,7,WV,19,103
2020,28,7,WY,20,151
2020,29,1,AK,6,10
2020,29,1,AL,56,843
2020,29,1,AR,25,131
2020,29,1,AZ,149,299
2020,29,1,CA,844,2260
2020,29,1,CO,167,639
2020,29,1,CT,50,172
2020,29,1,DC,35,51
2020,29,1,DE,17,127
2020,29,1,FL,559,3686
2020,29,1,GA,148,1171
2020,29,1,HI,35,222
2020,29,1,IA,65,347
2020,29,1,ID,39,120
2020,29,1,IL,321,1520
2020,29,1,IN,128,775
2020,29,1,KS,36,224
2020,29,1,KY,76,284
2020,29,1,LA,114,1122
2020,29,1,MA,122,378
2020,29,1,MD,76,353
2020,29,1,ME,38,80
2020,29,1,MI,183,753
2020,29,1,MN,88,595
2020,29,1,MO,109,728
2020,29,1,MS,31,178
2020,29,1,MT,35,192
2020,29,1,NC,234,919
2020,29,1,ND,12,54
2020,29,1,NE,49,261
2020,29,1,NH,32,38
2020,29,1,NJ,133,1170
2020,29,1,NM,21,12
2020,29,1,NV,71,1305
2020,29,1,NY,532,1919
2020,29,1,OH,251,1083
2020,29,1,OK,59,226
2020,29,1,OR,184,509
2020,29,1,PA,236,878
2020,29,1,RI,19,45
2020,29,1,SC,85,542
2020,29,1,SD,15,184
2020,29,1,TN,139,818
2020,29,1,TX,632,2304
2020,29,1,UT,24,211
2020,29,1,VA,99,485
2020,29,1,VT,26,43
2020,29,1,WA,218,645
2020,29,1,WI,175,610
2020,29,1,WV,19,69
2020,29,1,WY,20,116
2020,29,2,AK,8,13
2020,29,2,AL,56,1004
2020,29,2,AR,25,162
2020,29,2,AZ,154,445
2020,29,2,CA,828,2202
2020,29,2,CO,169,669
2020,29,2,CT,49,143
2020,29,2,DC,36,66
2020,29,2,DE,17,125
2020,29,2,FL,557,3782
2020,29,2,GA,147,1165
2020,29,2,HI,36,216
2020,29,2,IA,67,319
2020,29,2,ID,38,104
2020,29,2,IL,325,1471
2020,29,2,IN,130,960
2020,29,2,KS,35,213
2020,29,2,KY,75,350
2020,29,2,LA,110,655
2020,29,2,MA,124,373
2020,29,2,MD,77,336
2020,29,2,ME,39,111
2020,29,2,MI,183,846
2020,29,2,MN,89,621
2020,29,2,MO,110,685
2020,29,2,MS,32,192
2020,29,2,MT,36,166
2020,29,2,NC,236,1089
2020,29,2,ND,12,96
2020,29,2,NE,49,223
2020,29,2,NH,30,65
2020,29,2,NJ,134,1011
2020,29,2,NM,21,19
2020,29,2,NV,72,1118
2020,29,2,NY,531,2086
2020,29,2,OH,248,1424
2020,29,2,OK,61,246
2020,29,2,OR,188,659
2020,29,2,PA,236,917
2020,29,2,RI,19,63
2020,29,2,SC,89,532
2020,29,2,SD,16,167
2020,29,2,TN,143,845
2020,29,2,TX,629,2395
2020,29,2,UT,25,80
2020,29,2,VA,102,462
2020,29,2,VT,26,57
2020,29,2,WA,221,740
2020,29,2,WI,178,602
2020,29,2,WV,20,81
2020,29,2,WY,20,94
2020,29,3,AK,8,18
2020,29,3,AL,56,986
2020,29,3,AR,25,216
2020,29,3,AZ,154,493
2020,29,3,CA,828,2338
2020,29,3,CO,169,681
2020,29,3,CT,49,153
2020,29,3,DC,36,67
2020,29,3,DE,17,97
2020,29,3,FL,557,3904
2020,29,3,GA,147,1203
2020,29,3,HI,36,257
2020,29,3,IA,67,438
2020,29,3,ID,38,134
2020,29,3,IL,325,1634
2020,29,3,IN,130,876
2020,29,3,KS,35,221
2020,29,3,KY,75,347
2020,29,3,LA,110,800
2020,29,3,MA,124,423
2020,29,3,MD,77,342
2020,29,3,ME,39,121
2020,29,3,MI,183,932
2020,29,3,MN,89,579
2020,29,3,MO,110,741
2020,29,3,MS,32,217
2020,29,3,MT,36,234
2020,29,3,NC,236,1139
2020,29,3,ND,12,123
2020,29,3,NE,49,281
2020,29,3,NH,30,80
2020,29,3,NJ,134,1178
2020,29,3,NM,21,33
2020,29,3,NV,72,1052
2020,29,3,NY,531,2517
2020,29,3,OH,248,1495
2020,29,3,OK,61,325
2020,29,3,OR,188,618
2020,29,3,PA,236,1049
2020,29,3,RI,19,68
2020,29,3,SC,89,579
2020,29,3,SD,16,261
2020,29,3,TN,143,899
2020,29,3,TX,629,2636
2020,29,3,UT,25,93
2020,29,3,VA,102,521
2020,29,3,VT,26,61
2020,29,3,WA,221,690
2020,29,3,WI,178,661
2020,29,3,WV,20,87
2020,29,3,WY,20,112
2020,29,4,AK,8,25
2020,29,4,AL,56,1093
2020,29,4,AR,25,215
2020,29,4,AZ,154,553
2020,29,4,CA,828,2490
2020,29,4,CO,169,753
2020,29,4,CT,49,235
2020,29,4,DC,36,88
2020,29,4,DE,17,136
2020,29,4,FL,557,4341
2020,29,4,GA,147,1387
2020,29,4,HI,36,272
2020,29,4,IA,67,457
2020,29,4,ID,38,114
2020,29,4,IL,325,1575
2020,29,4,IN,130,913
2020,29,4,KS,35,278
2020,29,4,KY,75,394
2020,29,4,LA,110,865
2020,29,4,MA,124,494
2020,29,4,MD,77,404
2020,29,4,ME,39,166
2020,29,4,MI,183,1003
2020,29,4,MN,89,675
2020,29,4,MO,110,819
2020,29,4,MS,32,214
2020,29,4,MT,36,204
2020,29,4,NC,236,1181
2020,29,4,ND,12,96
2020,29,4,NE,49,350
2020,29,4,NH,30,92
2020,29,4,NJ,134,1186
2020,29,4,NM,21,26
2020,29,4,NV,72,1091
2020,29,4,NY,531,2494
2020,29,4,OH,248,1527
2020,29,4,OK,61,392
2020,29,4,OR,188,706
2020,29,4,PA,236,1051
2020,29,4,RI,19,77
2020,29,4,SC,89,605
2020,29,4,SD,16,219
2020,29,4,TN,143,1002
2020,29,4,TX,629,2981
2020,29,4,UT,25,86
2020,29,4,VA,102,610
2020,29,4,VT,26,67
2020,29,4,WA,221,763
2020,29,4,WI,178,698
2020,29,4,WV,20,96
2020,29,4,WY,20,145
2020,29,5,AK,8,19
2020,29,5,AL,56,1147
2020,29,5,AR,25,215
2020,29,5,AZ,154,534
2020,29,5,CA,828,2517
2020,29,5,CO,169,853
2020,29,5,CT,49,268
2020,29,5,DC,36,88
2020,29,5,DE,17,144
2020,29,5,FL,557,4212
2020,29,5,GA,147,1515
2020,29,5,HI,36,229
2020,29,5,IA,67,525
2020,29,5,ID,38,127
2020,29,5,IL,325,1843
2020,29,5,IN,130,1008
2020,29,5,KS,35,239
2020,29,5,KY,75,439
2020,29,5,LA,110,920
2020,29,5,MA,124,480
2020,29,5,MD,77,437
2020,29,5,ME,39,128
2020,29,5,MI,183,1019
2020,29,5,MN,89,707
2020,29,5,MO,110,991
2020,29,5,MS,32,282
2020,29,5,MT,36,219
2020,29,5,NC,236,1294
2020,29,5,ND,12,138
2020,29,5,NE,49,354
2020,29,5,NH,30,87
2020,29,5,NJ,134,1268
2020,29,5,NM,21,33
2020,29,5,NV,72,1154
2020,29,5,NY,531,2453
2020,29,5,OH,248,1547
2020,29,5,OK,61,344
2020,29,5,OR,188,678
2020,29,5,PA,236,1102
2020,29,5,RI,19,59
2020,29,5,SC,89,681
2020,29,5,SD,16,202
2020,29,5,TN,143,1036
2020,29,5,TX,629,2952
2020,29,5,UT,25,77
2020,29,5,VA,102,555
2020,29,5,VT,26,73
2020,29,5,WA,221,825
2020,29,5,WI,178,822
2020,29,5,WV,20,91
2020,29,5,WY,20,173
2020,29,6,AK,8,39
2020,29,6,AL,56,1159
2020,29,6,AR,25,285
2020,29,6,AZ,154,607
2020,29,6,CA,828,2844
2020,29,6,CO,169,990
2020,29,6,CT,49,260
2020,29,6,DC,36,91
2020,29,6,DE,17,162
2020,29,6,FL,557,5409
2020,29,6,GA,147,1846
2020,29,6,HI,36,317
2020,29,6,IA,67,664
2020,29,6,ID,38,136
2020,29,6,IL,325,2246
2020,29,6,IN,130,1364
2020,29,6,KS,35,329
2020,29,6,KY,75,578
2020,29,6,LA,110,1129
2020,29,6,MA,124,563
2020,29,6,MD,77,497
2020,29,6,ME,39,124
2020,29,6,MI,183,1206
2020,29,6,MN,89,768
2020,29,6,MO,110,1070
2020,29,6,MS,32,381
2020,29,6,MT,36,235
2020,29,6,NC,236,1514
2020,29,6,ND,12,152
2020,29,6,NE,49,379
2020,29,6,NH,30,105
2020,29,6,NJ,134,1406
2020,29,6,NM,21,31
2020,29,6,NV,72,1402
2020,29,6,NY,531,2727
2020,29,6,OH,248,2040
2020,29,6,OK,61,567
2020,29,6,OR,188,751
2020,29,6,PA,236,1238
2020,29,6,RI,19,80
2020,29,6,SC,89,718
2020,29,6,SD,16,234
2020,29,6,TN,143,1381
2020,29,6,TX,629,3634
2020,29,6,UT,25,93
2020,29,6,VA,102,738
2020,29,6,VT,26,94
2020,29,6,WA,221,884
2020,29,6,WI,178,876
2020,29,6,WV,20,93
2020,29,6,WY,20,174
2020,29,7,AK,8,31
2020,29,7,AL,56,1193
2020,29,7,AR,25,273
2020,29,7,AZ,154,517
2020,29,7,CA,828,2749
2020,29,7,CO,169,959
2020,29,7,CT,49,302
2020,29,7,DC,36,61
2020,29,7,DE,17,179
2020,29,7,FL,557,5402
2020,29,7,GA,147,1896
2020,29,7,HI,36,351
2020,29,7,IA,67,567
2020,29,7,ID,38,144
2020,29,7,IL,325,1988
2020,29,7,IN,130,1169
2020,29,7,KS,35,365
2020,29,7,KY,75,499
2020,29,7,LA,110,1263
2020,29,7,MA,124,517
2020,29,7,MD,77,522
2020,29,7,ME,39,148
2020,29,7,MI,183,1122
2020,29,7,MN,89,786
2020,29,7,MO,110,1112
2020,29,7,MS,32,441
2020,29,7,MT,36,200
2020,29,7,NC,236,1471
2020,29,7,ND,12,154
2020,29,7,NE,49,383
2020,29,7,NH,30,83
2020,29,7,NJ,134,1463
2020,29,7,NM,21,46
2020,29,7,NV,72,1518
2020,29,7,NY,531,2418
2020,29,7,OH,248,1815
2020,29,7,OK,61,540
2020,29,7,OR,188,615
2020,29,7,PA,236,1258
2020,29,7,RI,19,60
2020,29,7,SC,89,821
2020,29,7,SD,16,332
2020,29,7,TN,143,1404
2020,29,7,TX,629,3657
2020,29,7,UT,25,69
2020,29,7,VA,102,728
2020,29,7,VT,26,56
2020,29,7,WA,221,768
2020,29,7,WI,178,845
2020,29,7,WV,20,81
2020,29,7,WY,20,195
2020,30,1,AK,8,12
2020,30,1,AL,56,944
2020,30,1,AR,25,139
2020,30,1,AZ,154,384
2020,30,1,CA,828,2285
2020,30,1,CO,169,694
2020,30,1,CT,49,207
2020,30,1,DC,36,48
2020,30,1,DE,17,107
2020,30,1,FL,557,4047
2020,30,1,GA,147,1284
2020,30,1,HI,36,261
2020,30,1,IA,67,327
2020,30,1,ID,38,85
2020,30,1,IL,325,1375
2020,30,1,IN,130,865
2020,30,1,KS,35,223
2020,30,1,KY,75,320
2020,30,1,LA,110,1046
2020,30,1,MA,124,391
2020,30,1,MD,77,332
2020,30,1,ME,39,115
2020,30,1,MI,183,712
2020,30,1,MN,89,532
2020,30,1,MO,110,653
2020,30,1,MS,32,160
2020,30,1,MT,36,160
2020,30,1,NC,236,870
2020,30,1,ND,12,45
2020,30,1,NE,49,229
2020,30,1,NH,30,64
2020,30,1,NJ,134,1179
2020,30,1,NM,21,21
2020,30,1,NV,72,1209
2020,30,1,NY,531,1839
2020,30,1,OH,248,1141
2020,30,1,OK,61,217
2020,30,1,OR,188,544
2020,30,1,PA,236,815
2020,30,1,RI,19,55
2020,30,1,SC,89,592
2020,30,1,SD,16,150
2020,30,1,TN,143,901
2020,30,1,TX,629,2468
2020,30,1,UT,25,36
2020,30,1,VA,102,514
2020,30,1,VT,26,43
2020,30,1,WA,221,633
2020,30,1,WI,178,625
2020,30,1,WV,20,66
2020,30,1,WY,20,137
2020,30,2,AK,8,13
2020,30,2,AL,54,962
2020,30,2,AR,29,152
2020,30,2,AZ,144,398
2020,30,2,CA,834,2106
2020,30,2,CO,170,684
2020,30,2,CT,51,173
2020,30,2,DC,37,51
2020,30,2,DE,17,110
2020,30,2,FL,562,3504
2020,30,2,GA,150,1219
2020,30,2,HI,36,262
2020,30,2,IA,68,311
2020,30,2,ID,40,117
2020,30,2,IL,331,1371
2020,30,2,IN,127,963
2020,30,2,KS,36,191
2020,30,2,KY,75,312
2020,30,2,LA,108,752
2020,30,2,MA,126,403
2020,30,2,MD,75,301
2020,30,2,ME,39,129
2020,30,2,MI,184,871
2020,30,2,MN,89,573
2020,30,2,MO,107,663
2020,30,2,MS,33,183
2020,30,2,MT,37,184
2020,30,2,NC,233,964
2020,30,2,ND,12,98
2020,30,2,NE,48,209
2020,30,2,NH,32,81
2020,30,2,NJ,135,1002
2020,30,2,NM,20,22
2020,30,2,NV,74,1093
2020,30,2,NY,536,2072
2020,30,2,OH,249,1292
2020,30,2,OK,59,280
2020,30,2,OR,183,541
2020,30,2,PA,231,824
2020,30,2,RI,19,82
2020,30,2,SC,86,471
2020,30,2,SD,14,263
2020,30,2,TN,145,854
2020,30,2,TX,642,2474
2020,30,2,UT,25,65
2020,30,2,VA,101,459
2020,30,2,VT,26,31
2020,30,2,WA,218,720
2020,30,2,WI,175,635
2020,30,2,WV,19,84
2020,30,2,WY,21,119
2020,30,3,AK,8,23
2020,30,3,AL,54,929
2020,30,3,AR,29,203
2020,30,3,AZ,144,479
2020,30,3,CA,834,2387
2020,30,3,CO,170,790
2020,30,3,CT,51,181
2020,30,3,DC,37,74
2020,30,3,DE,17,133
2020,30,3,FL,562,4110
2020,30,3,GA,150,1240
2020,30,3,HI,36,252
2020,30,3,IA,68,406
2020,30,3,ID,40,163
2020,30,3,IL,331,1543
2020,30,3,IN,127,883
2020,30,3,KS,36,220
2020,30,3,KY,75,397
2020,30,3,LA,108,915
2020,30,3,MA,126,423
2020,30,3,MD,75,310
2020,30,3,ME,39,129
2020,30,3,MI,184,1037
2020,30,3,MN,89,604
2020,30,3,MO,107,762
2020,30,3,MS,33,209
2020,30,3,MT,37,203
2020,30,3,NC,233,1053
2020,30,3,ND,12,111
2020,30,3,NE,48,269
2020,30,3,NH,32,118
2020,30,3,NJ,135,1157
2020,30,3,NM,20,29
2020,30,3,NV,74,1114
2020,30,3,NY,536,2406
2020,30,3,OH,249,1406
2020,30,3,OK,59,332
2020,30,3,OR,183,640
2020,30,3,PA,231,954
2020,30,3,RI,19,66
2020,30,3,SC,86,607
2020,30,3,SD,14,193
2020,30,3,TN,145,879
2020,30,3,TX,642,2776
2020,30,3,UT,25,73
2020,30,3,VA,101,474
2020,30,3,VT,26,57
2020,30,3,WA,218,751
2020,30,3,WI,175,595
2020,30,3,WV,19,84
2020,30,3,WY,21,119
2020,30,4,AK,8,21
2020,30,4,AL,54,1178
2020,30,4,AR,29,230
2020,30,4,AZ,144,506
2020,30,4,CA,834,2414
2020,30,4,CO,170,743
2020,30,4,CT,51,208
2020,30,4,DC,37,64
2020,30,4,DE,17,110
2020,30,4,FL,562,4426
2020,30,4,GA,150,1477
2020,30,4,HI,36,259
2020,30,4,IA,68,486
2020,30,4,ID,40,141
2020,30,4,IL,331,1845
2020,30,4,IN,127,955
2020,30,4,KS,36,260
2020,30,4,KY,75,386
2020,30,4,LA,108,913
2020,30,4,MA,126,442
2020,30,4,MD,75,331
2020,30,4,ME,39,151
2020,30,4,MI,184,1008
2020,30,4,MN,89,725
2020,30,4,MO,107,904
2020,30,4,MS,33,204
2020,30,4,MT,37,180
2020,30,4,NC,233,1287
2020,30,4,ND,12,100
2020,30,4,NE,48,322
2020,30,4,NH,32,91
2020,30,4,NJ,135,1051
2020,30,4,NM,20,29
2020,30,4,NV,74,1132
2020,30,4,NY,536,2255
2020,30,4,OH,249,1576
2020,30,4,OK,59,389
2020,30,4,OR,183,677
2020,30,4,PA,231,926
2020,30,4,RI,19,69
2020,30,4,SC,86,605
2020,30,4,SD,14,204
2020,30,4,TN,145,967
2020,30,4,TX,642,3203
2020,30,4,UT,25,66
2020,30,4,VA,101,516
2020,30,4,VT,26,50
2020,30,4,WA,218,809
2020,30,4,WI,175,762
2020,30,4,WV,19,110
2020,30,4,WY,21,143
2020,30,5,AK,8,24
2020,30,5,AL,54,1161
2020,30,5,AR,29,215
2020,30,5,AZ,144,504
2020,30,5,CA,834,2531
2020,30,5,CO,170,802
2020,30,5,CT,51,221
2020,30,5,DC,37,74
2020,30,5,DE,17,150
2020,30,5,FL,562,4434
2020,30,5,GA,150,1590
2020,30,5,HI,36,260
2020,30,5,IA,68,513
2020,30,5,ID,40,121
2020,30,5,IL,331,1882
2020,30,5,IN,127,1020
2020,30,5,KS,36,277
2020,30,5,KY,75,412
2020,30,5,LA,108,974
2020,30,5,MA,126,446
2020,30,5,MD,75,386
2020,30,5,ME,39,139
2020,30,5,MI,184,1153
2020,30,5,MN,89,770
2020,30,5,MO,107,916
2020,30,5,MS,33,243
2020,30,5,MT,37,208
2020,30,5,NC,233,1243
2020,30,5,ND,12,126
2020,30,5,NE,48,316
2020,30,5,NH,32,99
2020,30,5,NJ,135,1208
2020,30,5,NM,20,32
2020,30,5,NV,74,1178
2020,30,5,NY,536,2546
2020,30,5,OH,249,1539
2020,30,5,OK,59,364
2020,30,5,OR,183,680
2020,30,5,PA,231,1038
2020,30,5,RI,19,76
2020,30,5,SC,86,658
2020,30,5,SD,14,238
2020,30,5,TN,145,1020
2020,30,5,TX,642,3301
2020,30,5,UT,25,81
2020,30,5,VA,101,571
2020,30,5,VT,26,67
2020,30,5,WA,218,842
2020,30,5,WI,175,717
2020,30,5,WV,19,75
2020,30,5,WY,21,152
2020,30,6,AK,8,23
2020,30,6,AL,54,1618
2020,30,6,AR,29,254
2020,30,6,AZ,144,657
2020,30,6,CA,834,3015
2020,30,6,CO,170,1041
2020,30,6,CT,51,264
2020,30,6,DC,37,88
2020,30,6,DE,17,153
2020,30,6,FL,562,5652
2020,30,6,GA,150,1970
2020,30,6,HI,36,339
2020,30,6,IA,68,652
2020,30,6,ID,40,206
2020,30,6,IL,331,2314
2020,30,6,IN,127,1368
2020,30,6,KS,36,354
2020,30,6,KY,75,569
2020,30,6,LA,108,1162
2020,30,6,MA,126,567
2020,30,6,MD,75,434
2020,30,6,ME,39,184
2020,30,6,MI,184,1315
2020,30,6,MN,89,889
2020,30,6,MO,107,1227
2020,30,6,MS,33,396
2020,30,6,MT,37,287
2020,30,6,NC,233,1653
2020,30,6,ND,12,135
2020,30,6,NE,48,404
2020,30,6,NH,32,85
2020,30,6,NJ,135,1401
2020,30,6,NM,20,47
2020,30,6,NV,74,1492
2020,30,6,NY,536,2746
2020,30,6,OH,249,2112
2020,30,6,OK,59,429
2020,30,6,OR,183,751
2020,30,6,PA,231,1294
2020,30,6,RI,19,70
2020,30,6,SC,86,760
2020,30,6,SD,14,310
2020,30,6,TN,145,1385
2020,30,6,TX,642,3960
2020,30,6,UT,25,77
2020,30,6,VA,101,797
2020,30,6,VT,26,75
2020,30,6,WA,218,958
2020,30,6,WI,175,957
2020,30,6,WV,19,96
2020,30,6,WY,21,192
2020,30,7,AK,8,31
2020,30,7,AL,54,1261
2020,30,7,AR,29,294
2020,30,7,AZ,144,661
2020,30,7,CA,834,2926
2020,30,7,CO,170,885
2020,30,7,CT,51,266
2020,30,7,DC,37,79
2020,30,7,DE,17,190
2020,30,7,FL,562,5776
2020,30,7,GA,150,2065
2020,30,7,HI,36,308
2020,30,7,IA,68,611
2020,30,7,ID,40,164
2020,30,7,IL,331,2347
2020,30,7,IN,127,1269
2020,30,7,KS,36,459
2020,30,7,KY,75,520
2020,30,7,LA,108,1277
2020,30,7,MA,126,520
2020,30,7,MD,75,579
2020,30,7,ME,39,157
2020,30,7,MI,184,1288
2020,30,7,MN,89,766
2020,30,7,MO,107,1226
2020,30,7,MS,33,350
2020,30,7,MT,37,260
2020,30,7,NC,233,1586
2020,30,7,ND,12,113
2020,30,7,NE,48,443
2020,30,7,NH,32,89
2020,30,7,NJ,135,1598
2020,30,7,NM,20,34
2020,30,7,NV,74,1741
2020,30,7,NY,536,2659
2020,30,7,OH,249,1848
2020,30,7,OK,59,500
2020,30,7,OR,183,658
2020,30,7,PA,231,1336
2020,30,7,RI,19,62
2020,30,7,SC,86,868
2020,30,7,SD,14,304
2020,30,7,TN,145,1365
2020,30,7,TX,642,3904
2020,30,7,UT,25,100
2020,30,7,VA,101,797
2020,30,7,VT,26,59
2020,30,7,WA,218,875
2020,30,7,WI,175,973
2020,30,7,WV,19,87
2020,30,7,WY,21,224
2020,31,1,AK,8,12
2020,31,1,AL,54,835
2020,31,1,AR,29,144
2020,31,1,AZ,144,427
2020,31,1,CA,834,2433
2020,31,1,CO,170,738
2020,31,1,CT,51,202
2020,31,1,DC,37,66
2020,31,1,DE,17,131
2020,31,1,FL,562,4165
2020,31,1,GA,150,1506
2020,31,1,HI,36,86
2020,31,1,IA,68,346
2020,31,1,ID,40,117
2020,31,1,IL,331,1526
2020,31,1,IN,127,853
2020,31,1,KS,36,238
2020,31,1,KY,75,352
2020,31,1,LA,108,802
2020,31,1,MA,126,432
2020,31,1,MD,75,344
2020,31,1,ME,39,121
2020,31,1,MI,184,890
2020,31,1,MN,89,577
2020,31,1,MO,107,702
2020,31,1,MS,33,201
2020,31,1,MT,37,189
2020,31,1,NC,233,1075
2020,31,1,ND,12,60
2020,31,1,NE,48,246
2020,31,1,NH,32,72
2020,31,1,NJ,135,1237
2020,31,1,NM,20,20
2020,31,1,NV,74,1270
2020,31,1,NY,536,2032
2020,31,1,OH,249,1114
2020,31,1,OK,59,229
2020,31,1,OR,183,484
2020,31,1,PA,231,847
2020,31,1,RI,19,54
2020,31,1,SC,86,682
2020,31,1,SD,14,191
2020,31,1,TN,145,923
2020,31,1,TX,642,2458
2020,31,1,UT,25,54
2020,31,1,VA,101,558
2020,31,1,VT,26,50
2020,31,1,WA,218,622
2020,31,1,WI,175,539
2020,31,1,WV,19,37
2020,31,1,WY,21,137
2020,31,2,AK,133,387
2020,31,2,AL,442,2964
2020,31,2,AR,233,1194
2020,31,2,AZ,914,2581
2020,31,2,CA,5878,14341
2020,31,2,CO,1094,4569
2020,31,2,CT,484,1536
2020,31,2,DC,365,675
2020,31,2,DE,105,563
2020,31,2,FL,3354,16962
2020,31,2,GA,1028,5094
2020,31,2,HI,278,941
2020,31,2,IA,786,3849
2020,31,2,ID,361,1490
2020,31,2,IL,2700,10650
2020,31,2,IN,881,3869
2020,31,2,KS,350,1650
2020,31,2,KY,424,1848
2020,31,2,LA,1008,3874
2020,31,2,MA,1017,3086
2020,31,2,MD,661,2959
2020,31,2,ME,215,503
2020,31,2,MI,1489,6946
2020,31,2,MN,821,3760
2020,31,2,MO,983,4876
2020,31,2,MS,215,1378
2020,31,2,MT,292,860
2020,31,2,NC,1229,7331
2020,31,2,ND,238,959
2020,31,2,NE,559,3028
2020,31,2,NH,163,571
2020,31,2,NJ,1001,5799
2020,31,2,NM,184,643
2020,31,2,NV,592,4406
2020,31,2,NY,4344,15938
2020,31,2,OH,1975,7841
2020,31,2,OK,524,2839
2020,31,2,OR,1122,3198
2020,31,2,PA,2144,7357
2020,31,2,RI,263,870
2020,31,2,SC,653,4623
2020,31,2,SD,228,1222
2020,31,2,TN,797,3793
2020,31,2,TX,4116,16437
2020,31,2,UT,205,766
2020,31,2,VA,666,2991
2020,31,2,VT,137,258
2020,31,2,WA,1357,4368
2020,31,2,WI,2113,7116
2020,31,2,WV,206,994
2020,31,2,WY,151,609
2020,31,3,AK,133,330
2020,31,3,AL,442,3355
2020,31,3,AR,233,1316
2020,31,3,AZ,914,2855
2020,31,3,CA,5878,15563
2020,31,3,CO,1094,4831
2020,31,3,CT,484,1704
2020,31,3,DC,365,834
2020,31,3,DE,105,574
2020,31,3,FL,3354,18700
2020,31,3,GA,1028,5722
2020,31,3,HI,278,1090
2020,31,3,IA,786,4530
