STATE,REPORTDATE,cases,deaths,MMWRyear,MMWRweek,MMWRday
Kentucky,4/25/20,126,5,2020,17,7
Louisiana,4/25/20,372,43,2020,17,7
Massachusetts,4/25/20,1522,201,2020,17,7
Maryland,4/25/20,1150,77,2020,17,7
Maine,4/25/20,25,3,2020,17,7
Michigan,4/25/20,562,189,2020,17,7
Minnesota,4/25/20,261,23,2020,17,7
Missouri,4/25/20,201,11,2020,17,7
Northern Mariana Islands,4/25/20,0,0,2020,17,7
Mississippi,4/25/20,284,12,2020,17,7
Montana,4/25/20,1,0,2020,17,7
North Carolina,4/25/20,571,20,2020,17,7
North Dakota,4/25/20,55,1,2020,17,7
Nebraska,4/25/20,311,3,2020,17,7
New Hampshire,4/25/20,67,7,2020,17,7
New Jersey,4/25/20,3327,246,2020,17,7
New Mexico,4/25/20,139,9,2020,17,7
Nevada,4/25/20,141,7,2020,17,7
New York,4/25/20,10553,644,2020,17,7
Ohio,4/25/20,418,21,2020,17,7
Oklahoma,4/25/20,72,6,2020,17,7
Oregon,4/25/20,76,1,2020,17,7
Pennsylvania,4/25/20,1397,45,2020,17,7
Puerto Rico,4/25/20,0,0,2020,17,7
Rhode Island,4/25/20,430,13,2020,17,7
South Carolina,4/25/20,183,9,2020,17,7
South Dakota,4/25/20,107,0,2020,17,7
Tennessee,4/25/20,463,10,2020,17,7
Texas,4/25/20,967,30,2020,17,7
Utah,4/25/20,166,2,2020,17,7
Virginia,4/25/20,747,21,2020,17,7
Virgin Islands,4/25/20,1,0,2020,17,7
Vermont,4/25/20,16,2,2020,17,7
Washington,4/25/20,342,15,2020,17,7
Wisconsin,4/25/20,331,4,2020,17,7
West Virginia,4/25/20,15,1,2020,17,7
Wyoming,4/25/20,18,0,2020,17,7
Alaska,4/26/20,2,0,2020,18,1
Alabama,4/26/20,205,6,2020,18,1
Arkansas,4/26/20,92,2,2020,18,1
American Samoa,4/26/20,,,2020,18,1
Arizona,4/26/20,246,2,2020,18,1
California,4/26/20,1027,59,2020,18,1
Colorado,4/26/20,473,7,2020,18,1
Connecticut,4/26/20,687,62,2020,18,1
District of Columbia,4/26/20,142,13,2020,18,1
Delaware,4/26/20,458,8,2020,18,1
Florida,4/26/20,689,19,2020,18,1
Georgia,4/26/20,265,9,2020,18,1
Guam,4/26/20,0,0,2020,18,1
Hawaii,4/26/20,2,0,2020,18,1
Iowa,4/26/20,383,6,2020,18,1
Idaho,4/26/20,10,0,2020,18,1
Illinois,4/26/20,2126,59,2020,18,1
Indiana,4/26/20,617,38,2020,18,1
Kansas,4/26/20,142,1,2020,18,1
Kentucky,4/26/20,169,3,2020,18,1
Louisiana,4/26/20,261,26,2020,18,1
Massachusetts,4/26/20,879,150,2020,18,1
Maryland,4/26/20,815,35,2020,18,1
Maine,4/26/20,25,0,2020,18,1
Michigan,4/26/20,575,41,2020,18,1
Minnesota,4/26/20,156,28,2020,18,1
Missouri,4/26/20,0,1,2020,18,1
Northern Mariana Islands,4/26/20,0,0,2020,18,1
Mississippi,4/26/20,193,6,2020,18,1
Montana,4/26/20,3,0,2020,18,1
North Carolina,4/26/20,207,10,2020,18,1
North Dakota,4/26/20,64,1,2020,18,1
Nebraska,4/26/20,296,3,2020,18,1
New Hampshire,4/26/20,77,0,2020,18,1
New Jersey,4/26/20,3515,75,2020,18,1
New Mexico,4/26/20,66,6,2020,18,1
Nevada,4/26/20,61,2,2020,18,1
New York,4/26/20,5902,271,2020,18,1
Ohio,4/26/20,376,17,2020,18,1
Oklahoma,4/26/20,60,1,2020,18,1
Oregon,4/26/20,58,4,2020,18,1
Pennsylvania,4/26/20,1116,13,2020,18,1
Puerto Rico,4/26/20,-45,15,2020,18,1
Rhode Island,4/26/20,310,11,2020,18,1
South Carolina,4/26/20,0,8,2020,18,1
South Dakota,4/26/20,65,1,2020,18,1
Tennessee,4/26/20,478,3,2020,18,1
Texas,4/26/20,858,25,2020,18,1
Utah,4/26/20,175,0,2020,18,1
Virginia,4/26/20,604,12,2020,18,1
Virgin Islands,4/26/20,0,0,2020,18,1
Vermont,4/26/20,8,0,2020,18,1
Washington,4/26/20,202,11,2020,18,1
Wisconsin,4/26/20,224,6,2020,18,1
West Virginia,4/26/20,28,1,2020,18,1
Wyoming,4/26/20,11,0,2020,18,1
Alaska,4/27/20,4,0,2020,18,2
Alabama,4/27/20,121,9,2020,18,2
Arkansas,4/27/20,68,1,2020,18,2
American Samoa,4/27/20,,,2020,18,2
Arizona,4/27/20,190,0,2020,18,2
California,4/27/20,1300,45,2020,18,2
Colorado,4/27/20,438,27,2020,18,2
Connecticut,4/27/20,728,88,2020,18,2
District of Columbia,4/27/20,51,7,2020,18,2
Delaware,4/27/20,128,5,2020,18,2
Florida,4/27/20,610,14,2020,18,2
Georgia,4/27/20,738,78,2020,18,2
Guam,4/27/20,1,0,2020,18,2
Hawaii,4/27/20,1,2,2020,18,2
Iowa,4/27/20,391,9,2020,18,2
Idaho,4/27/20,20,2,2020,18,2
Illinois,4/27/20,1980,50,2020,18,2
Indiana,4/27/20,949,31,2020,18,2
Kansas,4/27/20,195,5,2020,18,2
Kentucky,4/27/20,72,5,2020,18,2
Louisiana,4/27/20,295,11,2020,18,2
Massachusetts,4/27/20,2193,154,2020,18,2
Maryland,4/27/20,906,35,2020,18,2
Maine,4/27/20,8,1,2020,18,2
Michigan,4/27/20,432,92,2020,18,2
Minnesota,4/27/20,214,14,2020,18,2
Missouri,4/27/20,174,14,2020,18,2
Northern Mariana Islands,4/27/20,0,0,2020,18,2
Mississippi,4/27/20,183,2,2020,18,2
Montana,4/27/20,1,0,2020,18,2
North Carolina,4/27/20,312,7,2020,18,2
North Dakota,4/27/20,75,2,2020,18,2
Nebraska,4/27/20,330,0,2020,18,2
New Hampshire,4/27/20,74,0,2020,18,2
New Jersey,4/27/20,2150,106,2020,18,2
New Mexico,4/27/20,97,5,2020,18,2
Nevada,4/27/20,90,0,2020,18,2
New York,4/27/20,3951,352,2020,18,2
Ohio,4/27/20,362,25,2020,18,2
Oklahoma,4/27/20,27,2,2020,18,2
Oregon,4/27/20,43,1,2020,18,2
Pennsylvania,4/27/20,885,47,2020,18,2
Puerto Rico,4/27/20,18,0,2020,18,2
Rhode Island,4/27/20,269,7,2020,18,2
South Carolina,4/27/20,123,3,2020,18,2
South Dakota,4/27/20,33,0,2020,18,2
Tennessee,4/27/20,251,3,2020,18,2
Texas,4/27/20,666,15,2020,18,2
Utah,4/27/20,110,0,2020,18,2
Virginia,4/27/20,565,10,2020,18,2
Virgin Islands,4/27/20,0,0,2020,18,2
Vermont,4/27/20,4,1,2020,18,2
Washington,4/27/20,175,16,2020,18,2
Wisconsin,4/27/20,170,9,2020,18,2
West Virginia,4/27/20,24,3,2020,18,2
Wyoming,4/27/20,18,0,2020,18,2
Alaska,4/28/20,6,0,2020,18,3
Alabama,4/28/20,211,14,2020,18,3
Arkansas,4/28/20,58,6,2020,18,3
American Samoa,4/28/20,,,2020,18,3
Arizona,4/28/20,232,17,2020,18,3
California,4/28/20,1567,54,2020,18,3
Colorado,4/28/20,437,30,2020,18,3
Connecticut,4/28/20,315,77,2020,18,3
District of Columbia,4/28/20,102,5,2020,18,3
Delaware,4/28/20,413,12,2020,18,3
Florida,4/28/20,708,83,2020,18,3
Georgia,4/28/20,635,42,2020,18,3
Guam,4/28/20,2,0,2020,18,3
Hawaii,4/28/20,2,0,2020,18,3
Iowa,4/28/20,502,9,2020,18,3
Idaho,4/28/20,35,2,2020,18,3
Illinois,4/28/20,2219,142,2020,18,3
Indiana,4/28/20,627,60,2020,18,3
Kansas,4/28/20,180,1,2020,18,3
Kentucky,4/28/20,229,12,2020,18,3
Louisiana,4/28/20,218,61,2020,18,3
Massachusetts,4/28/20,2168,167,2020,18,3
Maryland,4/28/20,626,71,2020,18,3
Maine,4/28/20,17,0,2020,18,3
Michigan,4/28/20,1052,160,2020,18,3
Minnesota,4/28/20,365,15,2020,18,3
Missouri,4/28/20,132,26,2020,18,3
Northern Mariana Islands,4/28/20,0,0,2020,18,3
Mississippi,4/28/20,248,10,2020,18,3
Montana,4/28/20,2,1,2020,18,3
North Carolina,4/28/20,426,36,2020,18,3
North Dakota,4/28/20,49,0,2020,18,3
Nebraska,4/28/20,16,-1,2020,18,3
New Hampshire,4/28/20,72,0,2020,18,3
New Jersey,4/28/20,2668,398,2020,18,3
New Mexico,4/28/20,151,6,2020,18,3
Nevada,4/28/20,115,13,2020,18,3
New York,4/28/20,3110,502,2020,18,3
Ohio,4/28/20,444,46,2020,18,3
Oklahoma,4/28/20,130,10,2020,18,3
Oregon,4/28/20,31,7,2020,18,3
Pennsylvania,4/28/20,1214,119,2020,18,3
Puerto Rico,4/28/20,11,2,2020,18,3
Rhode Island,4/28/20,218,6,2020,18,3
South Carolina,4/28/20,122,15,2020,18,3
South Dakota,4/28/20,68,1,2020,18,3
Tennessee,4/28/20,134,4,2020,18,3
Texas,4/28/20,874,27,2020,18,3
Utah,4/28/20,110,4,2020,18,3
Virginia,4/28/20,804,34,2020,18,3
Virgin Islands,4/28/20,4,1,2020,18,3
Vermont,4/28/20,7,0,2020,18,3
Washington,4/28/20,146,21,2020,18,3
Wisconsin,4/28/20,208,19,2020,18,3
West Virginia,4/28/20,18,1,2020,18,3
Wyoming,4/28/20,16,0,2020,18,3
Alaska,4/29/20,4,0,2020,18,4
Alabama,4/29/20,154,13,2020,18,4
Arkansas,4/29/20,80,2,2020,18,4
American Samoa,4/29/20,,,2020,18,4
Arizona,4/29/20,254,12,2020,18,4
California,4/29/20,1469,78,2020,18,4
Colorado,4/29/20,442,30,2020,18,4
Connecticut,4/29/20,455,79,2020,18,4
District of Columbia,4/29/20,112,15,2020,18,4
Delaware,4/29/20,80,7,2020,18,4
Florida,4/29/20,347,47,2020,18,4
Georgia,4/29/20,790,59,2020,18,4
Guam,4/29/20,1,0,2020,18,4
Hawaii,4/29/20,4,0,2020,18,4
Iowa,4/29/20,460,12,2020,18,4
Idaho,4/29/20,32,0,2020,18,4
Illinois,4/29/20,2253,90,2020,18,4
Indiana,4/29/20,592,73,2020,18,4
Kansas,4/29/20,187,7,2020,18,4
Kentucky,4/29/20,164,10,2020,18,4
Louisiana,4/29/20,374,44,2020,18,4
Massachusetts,4/29/20,2283,147,2020,18,4
Maryland,4/29/20,721,59,2020,18,4
Maine,4/29/20,16,1,2020,18,4
Michigan,4/29/20,1137,103,2020,18,4
Minnesota,4/29/20,456,18,2020,18,4
Missouri,4/29/20,122,4,2020,18,4
Northern Mariana Islands,4/29/20,0,0,2020,18,4
Mississippi,4/29/20,227,11,2020,18,4
Montana,4/29/20,0,1,2020,18,4
North Carolina,4/29/20,380,12,2020,18,4
North Dakota,4/29/20,42,0,2020,18,4
Nebraska,4/29/20,410,13,2020,18,4
New Hampshire,4/29/20,44,6,2020,18,4
New Jersey,4/29/20,2408,328,2020,18,4
New Mexico,4/29/20,239,2,2020,18,4
Nevada,4/29/20,93,11,2020,18,4
New York,4/29/20,4585,284,2020,18,4
Ohio,4/29/20,534,138,2020,18,4
Oklahoma,4/29/20,63,7,2020,18,4
Oregon,4/29/20,61,2,2020,18,4
Pennsylvania,4/29/20,1102,479,2020,18,4
Puerto Rico,4/29/20,33,0,2020,18,4
Rhode Island,4/29/20,321,12,2020,18,4
South Carolina,4/29/20,146,40,2020,18,4
South Dakota,4/29/20,60,1,2020,18,4
Tennessee,4/29/20,314,7,2020,18,4
Texas,4/29/20,883,42,2020,18,4
Utah,4/29/20,152,0,2020,18,4
Virginia,4/29/20,622,30,2020,18,4
Virgin Islands,4/29/20,3,0,2020,18,4
Vermont,4/29/20,0,0,2020,18,4
Washington,4/29/20,228,15,2020,18,4
Wisconsin,4/29/20,231,8,2020,18,4
West Virginia,4/29/20,14,2,2020,18,4
Wyoming,4/29/20,8,0,2020,18,4
Alaska,4/30/20,0,0,2020,18,5
Alabama,4/30/20,164,17,2020,18,5
Arkansas,4/30/20,74,2,2020,18,5
American Samoa,4/30/20,,,2020,18,5
Arizona,4/30/20,446,16,2020,18,5
California,4/30/20,2417,95,2020,18,5
Colorado,4/30/20,526,11,2020,18,5
Connecticut,4/30/20,933,89,2020,18,5
District of Columbia,4/30/20,217,19,2020,18,5
Delaware,4/30/20,79,8,2020,18,5
Florida,4/30/20,497,50,2020,18,5
Georgia,4/30/20,617,37,2020,18,5
Guam,4/30/20,0,0,2020,18,5
Hawaii,4/30/20,5,0,2020,18,5
Iowa,4/30/20,298,14,2020,18,5
Idaho,4/30/20,31,3,2020,18,5
Illinois,4/30/20,2563,140,2020,18,5
Indiana,4/30/20,655,49,2020,18,5
Kansas,4/30/20,574,0,2020,18,5
Kentucky,4/30/20,169,5,2020,18,5
Louisiana,4/30/20,341,60,2020,18,5
Massachusetts,4/30/20,2155,180,2020,18,5
Maryland,4/30/20,893,62,2020,18,5
Maine,4/30/20,39,1,2020,18,5
Michigan,4/30/20,980,119,2020,18,5
Minnesota,4/30/20,490,24,2020,18,5
Missouri,4/30/20,137,11,2020,18,5
Northern Mariana Islands,4/30/20,0,0,2020,18,5
Mississippi,4/30/20,246,11,2020,18,5
Montana,4/30/20,2,0,2020,18,5
North Carolina,4/30/20,561,24,2020,18,5
North Dakota,4/30/20,34,0,2020,18,5
Nebraska,4/30/20,497,2,2020,18,5
New Hampshire,4/30/20,92,6,2020,18,5
New Jersey,4/30/20,2388,458,2020,18,5
New Mexico,4/30/20,198,11,2020,18,5
Nevada,4/30/20,100,7,2020,18,5
New York,4/30/20,4681,299,2020,18,5
Ohio,4/30/20,724,38,2020,18,5
Oklahoma,4/30/20,145,8,2020,18,5
Oregon,4/30/20,64,2,2020,18,5
Pennsylvania,4/30/20,1397,97,2020,18,5
Puerto Rico,4/30/20,106,6,2020,18,5
Rhode Island,4/30/20,374,15,2020,18,5
South Carolina,4/30/20,214,12,2020,18,5
South Dakota,4/30/20,76,4,2020,18,5
Tennessee,4/30/20,369,4,2020,18,5
Texas,4/30/20,1033,50,2020,18,5
Utah,4/30/20,177,1,2020,18,5
Virginia,4/30/20,885,30,2020,18,5
Virgin Islands,4/30/20,4,0,2020,18,5
Vermont,4/30/20,4,2,2020,18,5
Washington,4/30/20,257,13,2020,18,5
Wisconsin,4/30/20,334,8,2020,18,5
West Virginia,4/30/20,16,4,2020,18,5
Wyoming,4/30/20,45,0,2020,18,5
Alaska,5/1/20,9,0,2020,18,6
Alabama,5/1/20,90,7,2020,18,6
Arkansas,5/1/20,40,3,2020,18,6
American Samoa,5/1/20,,,2020,18,6
Arizona,5/1/20,314,10,2020,18,6
California,5/1/20,1525,91,2020,18,6
Colorado,5/1/20,484,43,2020,18,6
Connecticut,5/1/20,1064,82,2020,18,6
District of Columbia,5/1/20,335,7,2020,18,6
Delaware,5/1/20,184,7,2020,18,6
Florida,5/1/20,1038,46,2020,18,6
Georgia,5/1/20,1231,35,2020,18,6
Guam,5/1/20,1,0,2020,18,6
Hawaii,5/1/20,1,0,2020,18,6
Iowa,5/1/20,700,8,2020,18,6
Idaho,5/1/20,20,0,2020,18,6
Illinois,5/1/20,3137,102,2020,18,6
Indiana,5/1/20,795,61,2020,18,6
Kansas,5/1/20,221,6,2020,18,6
Kentucky,5/1/20,171,8,2020,18,6
Louisiana,5/1/20,710,65,2020,18,6
Massachusetts,5/1/20,2180,140,2020,18,6
Maryland,5/1/20,1730,52,2020,18,6
Maine,5/1/20,28,2,2020,18,6
Michigan,5/1/20,977,77,2020,18,6
Minnesota,5/1/20,588,27,2020,18,6
Missouri,5/1/20,273,8,2020,18,6
Northern Mariana Islands,5/1/20,0,0,2020,18,6
Mississippi,5/1/20,397,20,2020,18,6
Montana,5/1/20,0,0,2020,18,6
North Carolina,5/1/20,414,21,2020,18,6
North Dakota,5/1/20,40,4,2020,18,6
Nebraska,5/1/20,557,3,2020,18,6
New Hampshire,5/1/20,164,9,2020,18,6
New Jersey,5/1/20,2538,310,2020,18,6
New Mexico,5/1/20,102,8,2020,18,6
Nevada,5/1/20,229,6,2020,18,6
New York,5/1/20,3942,225,2020,18,6
Ohio,5/1/20,716,27,2020,18,6
Oklahoma,5/1/20,130,8,2020,18,6
Oregon,5/1/20,69,1,2020,18,6
Pennsylvania,5/1/20,1208,62,2020,18,6
Puerto Rico,5/1/20,36,2,2020,18,6
Rhode Island,5/1/20,341,13,2020,18,6
South Carolina,5/1/20,163,12,2020,18,6
South Dakota,5/1/20,76,4,2020,18,6
Tennessee,5/1/20,1156,5,2020,18,6
Texas,5/1/20,1142,34,2020,18,6
Utah,5/1/20,156,0,2020,18,6
Virginia,5/1/20,1055,29,2020,18,6
Virgin Islands,5/1/20,0,0,2020,18,6
Vermont,5/1/20,13,1,2020,18,6
Washington,5/1/20,310,10,2020,18,6
Wisconsin,5/1/20,460,11,2020,18,6
West Virginia,5/1/20,26,3,2020,18,6
Wyoming,5/1/20,0,0,2020,18,6
Alaska,5/2/20,1,0,2020,18,7
Alabama,5/2/20,187,10,2020,18,7
Arkansas,5/2/20,51,8,2020,18,7
American Samoa,5/2/20,,,2020,18,7
Arizona,5/2/20,402,18,2020,18,7
California,5/2/20,1755,98,2020,18,7
Colorado,5/2/20,457,12,2020,18,7
Connecticut,5/2/20,523,97,2020,18,7
District of Columbia,5/2/20,139,9,2020,18,7
Delaware,5/2/20,122,9,2020,18,7
Florida,5/2/20,735,50,2020,18,7
Georgia,5/2/20,839,8,2020,18,7
Guam,5/2/20,0,0,2020,18,7
Hawaii,5/2/20,1,0,2020,18,7
Iowa,5/2/20,725,5,2020,18,7
Idaho,5/2/20,26,1,2020,18,7
Illinois,5/2/20,2450,102,2020,18,7
Indiana,5/2/20,665,54,2020,18,7
Kansas,5/2/20,251,2,2020,18,7
Kentucky,5/2/20,0,0,2020,18,7
Louisiana,5/2/20,429,23,2020,18,7
Massachusetts,5/2/20,1104,176,2020,18,7
Maryland,5/2/20,1001,59,2020,18,7
Maine,5/2/20,29,1,2020,18,7
Michigan,5/2/20,851,154,2020,18,7
Minnesota,5/2/20,497,24,2020,18,7
Missouri,5/2/20,319,14,2020,18,7
Northern Mariana Islands,5/2/20,0,0,2020,18,7
Mississippi,5/2/20,229,10,2020,18,7
Montana,5/2/20,2,0,2020,18,7
North Carolina,5/2/20,586,21,2020,18,7
North Dakota,5/2/20,46,1,2020,18,7
Nebraska,5/2/20,488,3,2020,18,7
New Hampshire,5/2/20,119,3,2020,18,7
New Jersey,5/2/20,2527,204,2020,18,7
New Mexico,5/2/20,219,8,2020,18,7
Nevada,5/2/20,84,11,2020,18,7
New York,5/2/20,4663,194,2020,18,7
Ohio,5/2/20,592,19,2020,18,7
Oklahoma,5/2/20,103,8,2020,18,7
Oregon,5/2/20,56,5,2020,18,7
Pennsylvania,5/2/20,1334,64,2020,18,7
Puerto Rico,5/2/20,182,1,2020,18,7
Rhode Island,5/2/20,327,17,2020,18,7
South Carolina,5/2/20,231,11,2020,18,7
South Dakota,5/2/20,63,0,2020,18,7
Tennessee,5/2/20,770,5,2020,18,7
Texas,5/2/20,1293,31,2020,18,7
Utah,5/2/20,153,3,2020,18,7
Virginia,5/2/20,830,35,2020,18,7
Virgin Islands,5/2/20,0,0,2020,18,7
Vermont,5/2/20,7,1,2020,18,7
Washington,5/2/20,366,6,2020,18,7
Wisconsin,5/2/20,346,7,2020,18,7
West Virginia,5/2/20,33,3,2020,18,7
Wyoming,5/2/20,13,0,2020,18,7
Alaska,5/3/20,3,0,2020,19,1
Alabama,5/3/20,270,-1,2020,19,1
Arkansas,5/3/20,59,4,2020,19,1
American Samoa,5/3/20,,,2020,19,1
Arizona,5/3/20,276,12,2020,19,1
California,5/3/20,1419,44,2020,19,1
Colorado,5/3/20,410,10,2020,19,1
Connecticut,5/3/20,0,59,2020,19,1
District of Columbia,5/3/20,219,11,2020,19,1
Delaware,5/3/20,168,9,2020,19,1
Florida,5/3/20,615,15,2020,19,1
Georgia,5/3/20,340,6,2020,19,1
Guam,5/3/20,2,0,2020,19,1
Hawaii,5/3/20,0,1,2020,19,1
Iowa,5/3/20,499,9,2020,19,1
Idaho,5/3/20,0,0,2020,19,1
Illinois,5/3/20,2994,59,2020,19,1
Indiana,5/3/20,638,17,2020,19,1
Kansas,5/3/20,271,2,2020,19,1
Kentucky,5/3/20,251,5,2020,19,1
Louisiana,5/3/20,200,19,2020,19,1
Massachusetts,5/3/20,766,141,2020,19,1
Maryland,5/3/20,989,30,2020,19,1
Maine,5/3/20,33,1,2020,19,1
Michigan,5/3/20,547,29,2020,19,1
Minnesota,5/3/20,431,24,2020,19,1
Missouri,5/3/20,232,1,2020,19,1
Northern Mariana Islands,5/3/20,0,0,2020,19,1
Mississippi,5/3/20,109,12,2020,19,1
Montana,5/3/20,0,0,2020,19,1
North Carolina,5/3/20,155,2,2020,19,1
North Dakota,5/3/20,38,1,2020,19,1
Nebraska,5/3/20,333,2,2020,19,1
New Hampshire,5/3/20,89,2,2020,19,1
New Jersey,5/3/20,3027,129,2020,19,1
New Mexico,5/3/20,118,12,2020,19,1
Nevada,5/3/20,115,3,2020,19,1
New York,5/3/20,3438,541,2020,19,1
Ohio,5/3/20,579,17,2020,19,1
Oklahoma,5/3/20,121,0,2020,19,1
Oregon,5/3/20,45,0,2020,19,1
Pennsylvania,5/3/20,962,26,2020,19,1
Puerto Rico,5/3/20,51,2,2020,19,1
Rhode Island,5/3/20,188,24,2020,19,1
South Carolina,5/3/20,137,8,2020,19,1
South Dakota,5/3/20,43,0,2020,19,1
Tennessee,5/3/20,516,1,2020,19,1
Texas,5/3/20,1026,20,2020,19,1
Utah,5/3/20,194,1,2020,19,1
Virginia,5/3/20,940,44,2020,19,1
Virgin Islands,5/3/20,0,0,2020,19,1
Vermont,5/3/20,11,1,2020,19,1
Washington,5/3/20,182,4,2020,19,1
Wisconsin,5/3/20,304,5,2020,19,1
West Virginia,5/3/20,11,0,2020,19,1
Wyoming,5/3/20,7,0,2020,19,1
Alaska,5/4/20,2,0,2020,19,2
Alabama,5/4/20,497,10,2020,19,2
Arkansas,5/4/20,38,4,2020,19,2
American Samoa,5/4/20,,,2020,19,2
Arizona,5/4/20,279,2,2020,19,2
California,5/4/20,1321,39,2020,19,2
Colorado,5/4/20,272,9,2020,19,2
Connecticut,5/4/20,323,61,2020,19,2
District of Columbia,5/4/20,154,7,2020,19,2
Delaware,5/4/20,80,5,2020,19,2
Florida,5/4/20,819,20,2020,19,2
Georgia,5/4/20,761,65,2020,19,2
Guam,5/4/20,1,0,2020,19,2
Hawaii,5/4/20,1,0,2020,19,2
Iowa,5/4/20,563,4,2020,19,2
Idaho,5/4/20,45,0,2020,19,2
Illinois,5/4/20,2341,44,2020,19,2
Indiana,5/4/20,574,18,2020,19,2
Kansas,5/4/20,227,12,2020,19,2
Kentucky,5/4/20,115,8,2020,19,2
Louisiana,5/4/20,333,52,2020,19,2
Massachusetts,5/4/20,2026,143,2020,19,2
Maryland,5/4/20,946,36,2020,19,2
Maine,5/4/20,20,0,2020,19,2
Michigan,5/4/20,196,86,2020,19,2
Minnesota,5/4/20,570,9,2020,19,2
Missouri,5/4/20,368,6,2020,19,2
Northern Mariana Islands,5/4/20,0,0,2020,19,2
Mississippi,5/4/20,327,7,2020,19,2
Montana,5/4/20,2,0,2020,19,2
North Carolina,5/4/20,184,8,2020,19,2
North Dakota,5/4/20,34,0,2020,19,2
Nebraska,5/4/20,424,1,2020,19,2
New Hampshire,5/4/20,70,0,2020,19,2
New Jersey,5/4/20,1525,39,2020,19,2
New Mexico,5/4/20,181,5,2020,19,2
Nevada,5/4/20,65,5,2020,19,2
New York,5/4/20,2538,212,2020,19,2
Ohio,5/4/20,560,18,2020,19,2
Oklahoma,5/4/20,72,0,2020,19,2
Oregon,5/4/20,79,0,2020,19,2
Pennsylvania,5/4/20,825,14,2020,19,2
Puerto Rico,5/4/20,35,0,2020,19,2
Rhode Island,5/4/20,175,21,2020,19,2
South Carolina,5/4/20,131,8,2020,19,2
South Dakota,5/4/20,37,0,2020,19,2
Tennessee,5/4/20,394,9,2020,19,2
Texas,5/4/20,784,17,2020,19,2
Utah,5/4/20,142,0,2020,19,2
Virginia,5/4/20,821,24,2020,19,2
Virgin Islands,5/4/20,0,0,2020,19,2
Vermont,5/4/20,5,0,2020,19,2
Washington,5/4/20,277,7,2020,19,2
Wisconsin,5/4/20,272,1,2020,19,2
West Virginia,5/4/20,29,0,2020,19,2
Wyoming,5/4/20,10,0,2020,19,2
Alaska,5/5/20,1,0,2020,19,3
Alabama,5/5/20,325,17,2020,19,3
Arkansas,5/5/20,27,2,2020,19,3
American Samoa,5/5/20,,,2020,19,3
Arizona,5/5/20,386,33,2020,19,3
California,5/5/20,1275,63,2020,19,3
Colorado,5/5/20,457,52,2020,19,3
Connecticut,5/5/20,643,77,2020,19,3
District of Columbia,5/5/20,152,6,2020,19,3
Delaware,5/5/20,83,5,2020,19,3
Florida,5/5/20,542,72,2020,19,3
Georgia,5/5/20,473,49,2020,19,3
Guam,5/5/20,0,0,2020,19,3
Hawaii,5/5/20,4,0,2020,19,3
Iowa,5/5/20,503,19,2020,19,3
Idaho,5/5/20,21,1,2020,19,3
Illinois,5/5/20,2122,176,2020,19,3
Indiana,5/5/20,526,62,2020,19,3
Kansas,5/5/20,265,5,2020,19,3
Kentucky,5/5/20,577,14,2020,19,3
Louisiana,5/5/20,323,51,2020,19,3
Massachusetts,5/5/20,1871,134,2020,19,3
Maryland,5/5/20,709,73,2020,19,3
Maine,5/5/20,21,4,2020,19,3
Michigan,5/5/20,447,44,2020,19,3
Minnesota,5/5/20,615,27,2020,19,3
Missouri,5/5/20,162,18,2020,19,3
Northern Mariana Islands,5/5/20,0,0,2020,19,3
Mississippi,5/5/20,330,32,2020,19,3
Montana,5/5/20,-1,0,2020,19,3
North Carolina,5/5/20,408,22,2020,19,3
North Dakota,5/5/20,41,0,2020,19,3
Nebraska,5/5/20,355,2,2020,19,3
New Hampshire,5/5/20,48,6,2020,19,3
New Jersey,5/5/20,2324,334,2020,19,3
New Mexico,5/5/20,107,6,2020,19,3
Nevada,5/5/20,103,6,2020,19,3
New York,5/5/20,2239,240,2020,19,3
Ohio,5/5/20,495,79,2020,19,3
Oklahoma,5/5/20,83,9,2020,19,3
Oregon,5/5/20,80,4,2020,19,3
Pennsylvania,5/5/20,865,554,2020,19,3
Puerto Rico,5/5/20,81,2,2020,19,3
Rhode Island,5/5/20,281,14,2020,19,3
South Carolina,5/5/20,84,13,2020,19,3
South Dakota,5/5/20,53,3,2020,19,3
Tennessee,5/5/20,119,7,2020,19,3
Texas,5/5/20,1037,22,2020,19,3
Utah,5/5/20,132,6,2020,19,3
Virginia,5/5/20,764,29,2020,19,3
Virgin Islands,5/5/20,0,0,2020,19,3
Vermont,5/5/20,5,0,2020,19,3
Washington,5/5/20,132,21,2020,19,3
Wisconsin,5/5/20,330,13,2020,19,3
West Virginia,5/5/20,18,0,2020,19,3
Wyoming,5/5/20,8,0,2020,19,3
Alaska,5/6/20,1,1,2020,19,4
Alabama,5/6/20,254,28,2020,19,4
Arkansas,5/6/20,115,5,2020,19,4
American Samoa,5/6/20,,,2020,19,4
Arizona,5/6/20,402,31,2020,19,4
California,5/6/20,2603,95,2020,19,4
Colorado,5/6/20,466,18,2020,19,4
Connecticut,5/6/20,742,85,2020,19,4
District of Columbia,5/6/20,139,13,2020,19,4
Delaware,5/6/20,407,6,2020,19,4
Florida,5/6/20,563,68,2020,19,4
Georgia,5/6/20,833,32,2020,19,4
Guam,5/6/20,0,0,2020,19,4
Hawaii,5/6/20,1,0,2020,19,4
Iowa,5/6/20,280,12,2020,19,4
Idaho,5/6/20,31,1,2020,19,4
Illinois,5/6/20,2270,136,2020,19,4
Indiana,5/6/20,837,51,2020,19,4
