region,NAME,MMWRyear,MMWRweek,start_date,detail,detail_date,cases,cases_pc,deaths,deaths_pc,bar_visits,bar_per,rest_visits,rest_per,total_devices,population,shutdown_baseline,bars_reopen_baseline,rest_reopen_baseline,reclosed_baseline,reopened_again_baseline
VA,Virginia,2020,13,2020-03-22,,,587,0.69,20,0.23,1600,0.014253736155913993,220905,1.967950990951363,112251271,8535519,-1,-11,-10,,
VA,Virginia,2020,14,2020-03-29,shut down,2020-03-30,1671,1.96,29,0.34,1288,0.01090512448563669,197247,1.6700334545173758,118109610,8535519,0,-10,-9,,
VA,Virginia,2020,15,2020-04-05,,,2683,3.14,80,0.94,1300,0.011102235585442318,190663,1.6282965718670683,117093534,8535519,1,-9,-8,,
VA,Virginia,2020,16,2020-04-12,,,2990,3.5,131,1.53,1227,0.011642912720854763,189962,1.8025354411401893,105386000,8535519,2,-8,-7,,
VA,Virginia,2020,17,2020-04-19,,,4283,5.02,175,2.05,1417,0.012760618293290988,207810,1.871407260076782,111044776,8535519,3,-7,-6,,
VA,Virginia,2020,18,2020-04-26,,,5365,6.29,180,2.11,1389,0.012660939085095567,221773,2.0214934799992075,109707502,8535519,4,-6,-5,,
VA,Virginia,2020,19,2020-05-03,,,5465,6.4,211,2.47,1541,0.013505093940022467,233016,2.0421174364232804,114105093,8535519,5,-5,-4,,
VA,Virginia,2020,20,2020-05-10,,,6487,7.6,175,2.05,1913,0.016992356308731162,254885,2.2640338409571057,112580031,8535519,6,-4,-3,,
VA,Virginia,2020,21,2020-05-17,,,6066,7.11,157,1.84,1834,0.016416500032627124,267372,2.3933001345275784,111716870,8535519,7,-3,-2,,
VA,Virginia,2020,22,2020-05-24,,,7862,9.21,211,2.47,2201,0.019858764216260875,283963,2.562087352631571,110832677,8535519,8,-2,-1,,
VA,Virginia,2020,23,2020-05-31,restaurants reopen,2020-06-05,5786,6.78,90,1.05,2905,0.024432562976444964,338521,2.847137917848236,118898701,8535519,9,-1,0,,
VA,Virginia,2020,24,2020-06-07,bars reopen,2020-06-12,4472,5.24,81,0.95,3421,0.029293632392348962,381500,3.266740940567416,116783059,8535519,10,0,1,,
VA,Virginia,2020,25,2020-06-14,,,3574,4.19,66,0.77,3496,0.030895942201539853,398897,3.5252570527367397,113154018,8535519,11,1,2,,
VA,Virginia,2020,26,2020-06-21,,,3804,4.46,117,1.37,4032,0.03444526204480847,423703,3.619682754010784,117055286,8535519,12,2,3,,
VA,Virginia,2020,27,2020-06-28,,,3862,4.52,125,1.46,3733,0.03327203275479659,397433,3.542299435798841,112196331,8535519,13,3,4,,
VA,Virginia,2020,28,2020-07-05,,,4673,5.47,113,1.32,3996,0.03520509651389989,405342,3.571097154939242,113506293,8535519,14,4,5,,
VA,Virginia,2020,29,2020-07-12,,,6591,7.72,63,0.74,4099,0.0354730057911694,417555,3.613547434284396,115552655,8535519,15,5,6,,
VA,Virginia,2020,30,2020-07-19,,,7236,8.48,50,0.59,4128,0.035187371688733426,421024,3.5888391419276413,117314815,8535519,16,6,7,,
WA,Washington,2020,9,2020-02-23,,,36,0.05,6,0.08,10518,0.07537746134500738,530328,3.800606419488028,139537732,7614893,-4,-11,-11,-21,
WA,Washington,2020,10,2020-03-01,,,502,0.66,50,0.66,8937,0.06712607430448576,462171,3.471380204473368,133137534,7614893,-3,-10,-10,-20,
WA,Washington,2020,11,2020-03-08,,,1372,1.8,79,1.04,7686,0.0623347118393439,388473,3.1505793016348482,123302086,7614893,-2,-9,-9,-19,
WA,Washington,2020,12,2020-03-15,,,2233,2.93,132,1.73,3642,0.03192242020959515,210013,1.8407806797028294,114089094,7614893,-1,-8,-8,-18,
WA,Washington,2020,13,2020-03-22,shut down,2020-03-23,2426,3.19,156,2.05,2657,0.023670110603914676,160632,1.4310038413729855,112251271,7614893,0,-7,-7,-17,
WA,Washington,2020,14,2020-03-29,,,2289,3.01,122,1.6,2291,0.019397236177479547,144846,1.2263693022100404,118109610,7614893,1,-6,-6,-16,
WA,Washington,2020,15,2020-04-05,,,1734,2.28,70,0.92,2193,0.018728617414519234,146866,1.2542622549935165,117093534,7614893,2,-5,-5,-15,
WA,Washington,2020,16,2020-04-12,,,1238,1.63,33,0.43,2022,0.019186609227032057,150180,1.425046970185793,105386000,7614893,3,-4,-4,-14,
WA,Washington,2020,17,2020-04-19,,,1266,1.66,50,0.66,2329,0.020973521527928515,162617,1.4644272865208896,111044776,7614893,4,-3,-3,-13,
WA,Washington,2020,18,2020-04-26,,,1684,2.21,92,1.21,2605,0.023744957751385132,171654,1.5646514310388728,109707502,7614893,5,-2,-2,-12,
WA,Washington,2020,19,2020-05-03,,,1671,2.19,91,1.2,2672,0.023417009090032467,183430,1.6075531352487482,114105093,7614893,6,-1,-1,-11,
WA,Washington,2020,20,2020-05-10,restaurants reopen,2020-05-12,1614,2.12,79,1.04,2770,0.024604718753363997,188517,1.6745154387104404,112580031,7614893,7,0,0,-10,
WA,Washington,2020,20,2020-05-10,bars reopen,2020-05-12,1614,2.12,79,1.04,2770,0.024604718753363997,188517,1.6745154387104404,112580031,7614893,7,0,0,-10,
WA,Washington,2020,21,2020-05-17,,,1297,1.7,59,0.77,2961,0.02650450196107356,195150,1.7468265983463376,111716870,7614893,8,1,1,-9,
WA,Washington,2020,22,2020-05-24,,,1764,2.32,59,0.77,3279,0.029585137603416366,203546,1.8365161386474498,110832677,7614893,9,2,2,-8,
WA,Washington,2020,23,2020-05-31,,,2093,2.75,35,0.46,4120,0.03465134577037978,239683,2.01585886123348,118898701,7614893,10,3,3,-7,
WA,Washington,2020,24,2020-06-07,,,2096,2.75,60,0.79,4566,0.03909813665696152,269894,2.3110715056710407,116783059,7614893,11,4,4,-6,
WA,Washington,2020,25,2020-06-14,,,2687,3.53,52,0.68,5220,0.04613181301259669,286089,2.528314990988654,113154018,7614893,12,5,5,-5,
WA,Washington,2020,26,2020-06-21,,,3179,4.17,45,0.59,5714,0.048814540506953275,298800,2.5526399551063417,117055286,7614893,13,6,6,-4,
WA,Washington,2020,27,2020-06-28,,,3843,5.05,44,0.58,5111,0.045554074312822226,284166,2.53275661928731,112196331,7614893,14,7,7,-3,
WA,Washington,2020,28,2020-07-05,,,3971,5.21,70,0.92,5193,0.04575076731648702,297054,2.6170707557157207,113506293,7614893,15,8,8,-2,
WA,Washington,2020,29,2020-07-12,,,6808,8.94,20,0.26,5315,0.04599634686022575,305818,2.646568354487398,115552655,7614893,16,9,9,-1,
WA,Washington,2020,30,2020-07-19,bars reclosed,2020-07-24,5823,7.65,50,0.66,5588,0.047632517683295156,312168,2.6609426950892776,117314815,7614893,17,10,10,0,
WV,West Virginia,2020,9,2020-02-23,,,0,0,0,0,1504,0.01077844664982802,131487,0.9423042650571388,139537732,1792147,-4,-13,-12,,
WV,West Virginia,2020,10,2020-03-01,,,0,0,0,0,828,0.006219132765370282,129897,0.9756602522020574,133137534,1792147,-3,-12,-11,,
WV,West Virginia,2020,11,2020-03-08,,,0,0,0,0,731,0.005928529059921988,116178,0.9422225022210897,123302086,1792147,-2,-11,-10,,
WV,West Virginia,2020,12,2020-03-15,,,12,0.07,0,0,406,0.003558622351756076,57181,0.5011960214181383,114089094,1792147,-1,-10,-9,,
WV,West Virginia,2020,13,2020-03-22,shut down,2020-03-24,88,0.49,0,0,231,0.002057883157510083,36317,0.32353308498395533,112251271,1792147,0,-9,-8,,
WV,West Virginia,2020,14,2020-03-29,,,169,0.94,2,0.11,282,0.0023876126591223187,36239,0.3068251601203323,118109610,1792147,1,-8,-7,,
WV,West Virginia,2020,15,2020-04-05,,,309,1.72,4,0.22,264,0.0022546078419667477,34975,0.2986928381544962,117093534,1792147,2,-7,-6,,
WV,West Virginia,2020,16,2020-04-12,,,234,1.31,12,0.67,258,0.002448143017099045,35715,0.33889700719260624,105386000,1792147,3,-6,-5,,
WV,West Virginia,2020,17,2020-04-19,,,200,1.12,15,0.84,294,0.0026475806480081516,40628,0.365870430500936,111044776,1792147,4,-5,-4,,
WV,West Virginia,2020,18,2020-04-26,,,159,0.89,17,0.95,312,0.002843925842008507,44058,0.4015951434205475,109707502,1792147,5,-4,-3,,
WV,West Virginia,2020,19,2020-05-03,,,163,0.91,3,0.17,301,0.002637919062911591,48475,0.42482766303866915,114105093,1792147,6,-3,-2,,
WV,West Virginia,2020,20,2020-05-10,,,123,0.69,12,0.67,381,0.0033842591498309325,55628,0.49411960101521024,112580031,1792147,7,-2,-1,,
WV,West Virginia,2020,21,2020-05-17,restaurants reopen,2020-05-21,259,1.45,7,0.39,427,0.0038221622213368495,65256,0.5841194798959191,111716870,1792147,8,-1,0,,
WV,West Virginia,2020,22,2020-05-24,bars reopen,2020-05-26,260,1.45,3,0.17,488,0.004403033592701185,78451,0.707832763075821,110832677,1792147,9,0,1,,
WV,West Virginia,2020,23,2020-05-31,,,147,0.82,9,0.5,594,0.0049958493659236864,88569,0.7449114183341667,118898701,1792147,10,1,2,,
WV,West Virginia,2020,24,2020-06-07,,,138,0.77,4,0.22,554,0.004743838744624767,92574,0.7927005919582908,116783059,1792147,11,2,3,,
WV,West Virginia,2020,25,2020-06-14,,,226,1.26,0,0,560,0.004949006759972058,93944,0.8302312340335983,113154018,1792147,12,3,4,,
WV,West Virginia,2020,26,2020-06-21,,,282,1.57,5,0.28,643,0.005493130827086272,97757,0.8351352881235966,117055286,1792147,13,4,5,,
WV,West Virginia,2020,27,2020-06-28,,,423,2.36,1,0.06,1423,0.01268312419235884,88110,0.7853197980244113,112196331,1792147,14,5,6,,
WV,West Virginia,2020,28,2020-07-05,,,941,5.25,2,0.11,758,0.006678043833217248,86607,0.7630149634082403,113506293,1792147,15,6,7,,
WV,West Virginia,2020,29,2020-07-12,,,776,4.33,4,0.22,598,0.005175129900736594,88545,0.7662740419075615,115552655,1792147,16,7,8,,
WV,West Virginia,2020,30,2020-07-19,,,899,5.02,3,0.17,602,0.005131491704606959,91296,0.7782137319996626,117314815,1792147,17,8,9,,
WI,Wisconsin,2020,9,2020-02-23,,,0,0,0,0,8105,0.058084647670781975,483124,3.4623179915236117,139537732,5822434,-4,-11,-11,,
WI,Wisconsin,2020,10,2020-03-01,,,0,0,0,0,7403,0.05560415442274903,457304,3.434824021902043,133137534,5822434,-3,-10,-10,,
WI,Wisconsin,2020,11,2020-03-08,,,23,0.04,0,0,6432,0.05216456759701535,405413,3.2879654606978828,123302086,5822434,-2,-9,-9,,
WI,Wisconsin,2020,12,2020-03-15,,,254,0.44,4,0.07,2636,0.023104750047362108,183522,1.6085849537905874,114089094,5822434,-1,-8,-8,,
WI,Wisconsin,2020,13,2020-03-22,shut down,2020-03-25,708,1.22,9,0.15,1698,0.015126777495463727,133378,1.1882092631271854,112251271,5822434,0,-7,-7,,
WI,Wisconsin,2020,14,2020-03-29,,,1123,1.93,43,0.74,1719,0.014554277166777539,129769,1.0987166920625682,118109610,5822434,1,-6,-6,,
WI,Wisconsin,2020,15,2020-04-05,,,1101,1.89,81,1.39,1776,0.015167361845958122,130436,1.1139470775559648,117093534,5822434,2,-5,-5,,
WI,Wisconsin,2020,16,2020-04-12,,,986,1.69,74,1.27,1585,0.01503994838024026,122916,1.166340880192815,105386000,5822434,3,-4,-4,,
WI,Wisconsin,2020,17,2020-04-19,,,1488,2.56,55,0.94,1911,0.017209274212052983,144410,1.3004663992478134,111044776,5822434,4,-3,-3,,
WI,Wisconsin,2020,18,2020-04-26,,,1973,3.39,68,1.17,2295,0.020919262203235655,157068,1.431697897924975,109707502,5822434,5,-2,-2,,
WI,Wisconsin,2020,19,2020-05-03,,,2279,3.91,64,1.1,2255,0.01976248334506857,161528,1.4156072770564236,114105093,5822434,6,-1,-1,,
WI,Wisconsin,2020,20,2020-05-10,restaurants reopen,2020-05-13,2248,3.86,55,0.94,2755,0.024471480204158055,185744,1.6498840722472354,112580031,5822434,7,0,0,,
WI,Wisconsin,2020,20,2020-05-10,bars reopen,2020-05-13,2248,3.86,55,0.94,2755,0.024471480204158055,185744,1.6498840722472354,112580031,5822434,7,0,0,,
WI,Wisconsin,2020,21,2020-05-17,,,2690,4.62,54,0.93,3530,0.031597734522995496,228048,2.0413031621813253,111716870,5822434,8,1,1,,
WI,Wisconsin,2020,22,2020-05-24,,,3353,5.76,81,1.39,4161,0.03754307946563449,280372,2.529687160763969,110832677,5822434,9,2,2,,
WI,Wisconsin,2020,23,2020-05-31,,,2341,4.02,57,0.98,4825,0.040580762947107385,319713,2.688952842302289,118898701,5822434,10,3,3,,
WI,Wisconsin,2020,24,2020-06-07,,,4518,7.76,46,0.79,4906,0.042009517835973106,339520,2.9072709938176904,116783059,5822434,11,4,4,,
WI,Wisconsin,2020,25,2020-06-14,,,2237,3.84,53,0.91,5060,0.0447178110811761,358884,3.171641682224665,113154018,5822434,12,5,5,,
WI,Wisconsin,2020,26,2020-06-21,,,2901,4.98,40,0.69,5284,0.04514106265991269,374851,3.2023414987000245,117055286,5822434,13,6,6,,
WI,Wisconsin,2020,27,2020-06-28,,,3980,6.84,19,0.33,4710,0.041979982393541906,358672,3.1968246804790788,112196331,5822434,14,7,7,,
WI,Wisconsin,2020,28,2020-07-05,,,4873,8.37,25,0.43,4732,0.04168931849443801,366382,3.2278562740129306,113506293,5822434,15,8,8,,
WI,Wisconsin,2020,29,2020-07-12,,,6019,10.34,22,0.38,5114,0.04425688012101496,371855,3.218056737856867,115552655,5822434,16,9,9,,
WI,Wisconsin,2020,30,2020-07-19,,,6616,11.36,48,0.82,5264,0.04487071816121434,381443,3.2514478243860334,117314815,5822434,17,10,10,,
WY,Wyoming,2020,9,2020-02-23,,,0,0,0,0,998,0.0071521873381172624,33877,0.2427802108751488,139537732,578759,-3,-11,-11,,
WY,Wyoming,2020,10,2020-03-01,,,0,0,0,0,1066,0.008006757883918745,31029,0.2330597470732784,133137534,578759,-2,-10,-10,,
WY,Wyoming,2020,11,2020-03-08,,,2,0.03,0,0,968,0.007850637660744847,28618,0.23209664109007855,123302086,578759,-1,-9,-9,,
WY,Wyoming,2020,12,2020-03-15,shut down,2020-03-19,20,0.35,0,0,305,0.002673349303659121,16609,0.14557920847368638,114089094,578759,0,-8,-8,,
WY,Wyoming,2020,13,2020-03-22,,,59,1.02,0,0,196,0.001746082679099464,11923,0.10621706011685159,112251271,578759,1,-7,-7,,
WY,Wyoming,2020,14,2020-03-29,,,105,1.81,5,0.86,209,0.0017695427154488105,11730,0.09931452656561984,118109610,578759,2,-6,-6,,
WY,Wyoming,2020,15,2020-04-05,,,156,2.7,0,0,206,0.0017592773312316288,11429,0.09760573115847712,117093534,578759,3,-5,-5,,
WY,Wyoming,2020,16,2020-04-12,,,67,1.16,2,0.35,185,0.0017554513882299355,10734,0.10185413622302772,105386000,578759,4,-4,-4,,
WY,Wyoming,2020,17,2020-04-19,,,182,3.14,5,0.86,219,0.0019721774214754594,12588,0.11335967754124697,111044776,578759,5,-3,-3,,
WY,Wyoming,2020,18,2020-04-26,,,111,1.92,0,0,225,0.0020509080591407506,13035,0.1188159402262208,109707502,578759,6,-2,-2,,
WY,Wyoming,2020,19,2020-05-03,,,74,1.28,0,0,247,0.002164671124714828,14505,0.1271196545100752,114105093,578759,7,-1,-1,,
WY,Wyoming,2020,20,2020-05-10,restaurants reopen,2020-05-15,88,1.52,1,0.17,379,0.003366494009936807,18470,0.16406106692225017,112580031,578759,8,0,0,,
WY,Wyoming,2020,20,2020-05-10,bars reopen,2020-05-15,88,1.52,1,0.17,379,0.003366494009936807,18470,0.16406106692225017,112580031,578759,8,0,0,,
WY,Wyoming,2020,21,2020-05-17,,,72,1.24,4,0.69,516,0.004618818984097926,21877,0.19582539324633783,111716870,578759,9,1,1,,
WY,Wyoming,2020,22,2020-05-24,,,85,1.47,4,0.69,584,0.005269204135527648,23317,0.21038019319879822,110832677,578759,10,2,2,,
WY,Wyoming,2020,23,2020-05-31,,,41,0.71,1,0.17,661,0.00555935426073326,27007,0.22714293573316668,118898701,578759,11,3,3,,
WY,Wyoming,2020,24,2020-06-07,,,111,1.92,1,0.17,904,0.007740848781842579,29236,0.2503445298517142,116783059,578759,12,4,4,,
WY,Wyoming,2020,25,2020-06-14,,,129,2.23,2,0.35,819,0.0072379223864591355,31164,0.27541222619244504,113154018,578759,13,5,5,,
WY,Wyoming,2020,26,2020-06-21,,,213,3.68,0,0,942,0.008047479376540073,32867,0.2807818520899603,117055286,578759,14,6,6,,
WY,Wyoming,2020,27,2020-06-28,,,214,3.7,0,0,865,0.007709699526627123,31824,0.2836456390004411,112196331,578759,15,7,7,,
WY,Wyoming,2020,28,2020-07-05,,,233,4.03,1,0.17,961,0.008466490928392842,33812,0.2978865673993952,113506293,578759,16,8,8,,
WY,Wyoming,2020,29,2020-07-12,,,269,4.65,3,0.52,1009,0.008731949949570609,33972,0.29399584111676186,115552655,578759,17,9,9,,
WY,Wyoming,2020,30,2020-07-19,,,338,5.84,1,0.17,1086,0.00925714284253016,35742,0.3046674028339899,117314815,578759,18,10,10,,
AK,,2020,5,2020-01-26,,,,,,,290,0.0021402387452556628,29608,0.2185109957569988,135498902,,-8,-14,-12,,
AL,,2020,5,2020-01-26,,,,,,,5648,0.041682994597255114,610266,4.5038446141799735,135498902,,-9,-15,-15,,
AR,,2020,5,2020-01-26,,,,,,,2212,0.016324855532777675,300169,2.215287323878093,135498902,,-7,-17,-15,,
AZ,,2020,5,2020-01-26,,,,,,,12253,0.09042877705385391,550409,4.0620919570256,135498902,,-9,-15,-15,-22,
CA,,2020,5,2020-01-26,,,,,,,38292,0.28260007597699943,2881552,21.266238747823948,135498902,,-7,-19,-15,-24,
CO,,2020,5,2020-01-26,,,,,,,7654,0.05648754260754083,430278,3.1755091270038482,135498902,,-8,-20,-17,-22,
CT,,2020,5,2020-01-26,,,,,,,2663,0.019653295788330447,258775,1.9097940734604624,135498902,,-8,,-20,,
DC,,2020,5,2020-01-26,,,,,,,2677,0.019756617658791064,152785,1.1275737127375394,135498902,,-9,-21,-21,,
DE,,2020,5,2020-01-26,,,,,,,767,0.005660562474521011,65526,0.4835906345573191,135498902,,-8,-18,-18,,
FL,,2020,5,2020-01-26,,,,,,,42696,0.31510218437046816,2222660,16.403527756999832,135498902,,-9,-18,-14,-21,
GA,,2020,5,2020-01-26,,,,,,,14598,0.10773519035600745,1108279,8.179247090873105,135498902,,-9,-18,-13,,
HI,,2020,5,2020-01-26,,,,,,,3442,0.025402419866103417,163463,1.2063787793645737,135498902,,-8,-20,-18,,
IA,,2020,5,2020-01-26,,,,,,,4159,0.03069397566040793,272661,2.012274608690187,135498902,,-7,-17,-13,,
ID,,2020,5,2020-01-26,,,,,,,1552,0.01145396735391996,103602,0.7645966016757832,135498902,,-8,-17,-15,,
IL,,2020,5,2020-01-26,,,,,,,18836,0.13901219657115746,1120618,8.270310559416933,135498902,,-7,-21,-21,,
IN,,2020,5,2020-01-26,,,,,,,10348,0.0763696225376055,508059,3.7495432988822297,135498902,,-8,-20,-15,,
KS,,2020,5,2020-01-26,,,,,,,2328,0.01718095103087994,246077,1.816081136952682,135498902,,-9,-17,-14,,
KY,,2020,5,2020-01-26,,,,,,,4871,0.0359486307866908,353382,2.6080063733652987,135498902,,-8,-22,-16,,
LA,,2020,5,2020-01-26,,,,,,,11157,0.08234015062350837,484017,3.5721101267669315,135498902,,-8,-18,-15,-24,
MA,,2020,5,2020-01-26,,,,,,,5705,0.04210366221270192,502944,3.7117939154960826,135498902,,-8,,-21,,
MD,,2020,5,2020-01-26,,,,,,,5202,0.03839145500972399,450027,3.321259385555759,135498902,,-9,-19,-19,,
ME,,2020,5,2020-01-26,,,,,,,998,0.007365373337121211,60605,0.44727299709041185,135498902,,-9,,-20,,
MI,,2020,5,2020-01-26,,,,,,,12803,0.09448785053623535,719801,5.312227548530245,135498902,,-8,-19,-18,,
MN,,2020,5,2020-01-26,,,,,,,7190,0.05306316061513177,390826,2.8843480960458265,135498902,,-8,-19,-19,,
MO,,2020,5,2020-01-26,,,,,,,11756,0.08676085065250197,576924,4.257776199544407,135498902,,-10,-14,-14,,
MS,,2020,5,2020-01-26,,,,,,,2827,0.020863637699440545,298721,2.2046008904190235,135498902,,-9,-14,-14,,
MT,,2020,5,2020-01-26,,,,,,,1243,0.00917350607018203,47781,0.35263016374848555,135498902,,-8,-14,-14,,
NC,,2020,5,2020-01-26,,,,,,,14528,0.10721858100370436,924589,6.8235903490937515,135498902,,-9,,-16,,
ND,,2020,5,2020-01-26,,,,,,,998,0.007365373337121211,52909,0.3904754888714892,135498902,,-7,-13,-13,,
NE,,2020,5,2020-01-26,,,,,,,3017,0.02226586308426322,168899,1.246497185637711,135498902,,-7,-18,-14,,
NH,,2020,5,2020-01-26,,,,,,,1312,0.00968273528888079,82313,0.6074809373732046,135498902,,-8,-20,-20,,
NJ,,2020,5,2020-01-26,,,,,,,9317,0.06876070479154141,894323,6.600223225425103,135498902,,-7,,,,
NM,,2020,5,2020-01-26,,,,,,,588,0.004339518559345964,118989,0.878154717445607,135498902,,-8,,-18,-25,
NV,,2020,5,2020-01-26,,,,,,,13439,0.09918161550858913,279332,2.0615074799646713,135498902,,-9,-17,-14,,
NY,,2020,5,2020-01-26,,,,,,,33797,0.24942637542553664,2294153,16.931155648774187,135498902,,-8,,-19,,
OH,,2020,5,2020-01-26,,,,,,,16412,0.12112275271426184,935152,6.901546700356287,135498902,,-8,-16,-16,,
OK,,2020,5,2020-01-26,,,,,,,3668,0.02707033006068197,427731,3.15671192671362,135498902,,-7,-15,-13,,
OR,,2020,5,2020-01-26,,,,,,,7451,0.05498937548586187,323669,2.388720463579845,135498902,,-8,-15,-15,,
PA,,2020,5,2020-01-26,,,,,,,16335,0.12055448242672845,1010969,7.461086289835765,135498902,,-9,-17,-17,,
RI,,2020,5,2020-01-26,,,,,,,727,0.005365357130347817,84501,0.6236286696994785,135498902,,-8,-18,-18,,
SC,,2020,5,2020-01-26,,,,,,,4519,0.03335082375796669,504446,3.722878876169786,135498902,,-10,-15,-15,,
SD,,2020,5,2020-01-26,,,,,,,612,0.004516641765849881,55620,0.4104830310728274,135498902,,,,,,
TN,,2020,5,2020-01-26,,,,,,,12374,0.09132177321997782,704266,5.197577172986981,135498902,,-9,-16,-13,,
TX,,2020,5,2020-01-26,,,,,,,48050,0.3546154196880503,3240777,23.917367241839347,135498902,,-9,-16,-13,-21,
UT,,2020,5,2020-01-26,,,,,,,1450,0.010701193726278313,187191,1.381494589528113,135498902,,-7,-13,-13,,
VA,,2020,5,2020-01-26,,,,,,,7160,0.05284175660700188,640866,4.729676702472466,135498902,,-9,-19,-18,,
VT,,2020,5,2020-01-26,,,,,,,629,0.004642104037123489,32113,0.23699823043584517,135498902,,-8,-19,-19,,
WA,,2020,5,2020-01-26,,,,,,,11032,0.08141763392296714,514887,3.7999348511325945,135498902,,-8,-15,-15,-25,
WI,,2020,5,2020-01-26,,,,,,,7438,0.054893433749005585,451580,3.332720733043283,135498902,,-8,-15,-15,,
WV,,2020,5,2020-01-26,,,,,,,1231,0.009084944466930072,119920,0.8850256218312382,135498902,,-8,-17,-16,,
WY,,2020,5,2020-01-26,,,,,,,831,0.006132891025198123,29906,0.22071027557108913,135498902,,-7,-15,-15,,
AK,,2020,6,2020-02-02,,,,,,,275,0.001986282803189638,28796,0.20798908945690478,138449570,,-7,-13,-11,,
AL,,2020,6,2020-02-02,,,,,,,5371,0.038793908857932886,663657,4.7934926775142745,138449570,,-8,-14,-14,,
AR,,2020,6,2020-02-02,,,,,,,2366,0.01708925495398794,319947,2.3109280873895095,138449570,,-6,-16,-14,,
AZ,,2020,6,2020-02-02,,,,,,,11208,0.08095366421145259,557853,4.029286620391815,138449570,,-8,-14,-14,-21,
CA,,2020,6,2020-02-02,,,,,,,42726,0.3086033419966563,3123865,22.563197559949085,138449570,,-6,-18,-14,-23,
CO,,2020,6,2020-02-02,,,,,,,7859,0.05676435109188133,400335,2.8915582764179044,138449570,,-7,-19,-16,-21,
CT,,2020,6,2020-02-02,,,,,,,2885,0.020837912317098566,256016,1.8491642841505394,138449570,,-7,,-19,,
DC,,2020,6,2020-02-02,,,,,,,2776,0.020050622042379763,155904,1.1260706696308265,138449570,,-8,-20,-20,,
DE,,2020,6,2020-02-02,,,,,,,816,0.005893842790555435,67913,0.4905251782291559,138449570,,-7,-17,-17,,
FL,,2020,6,2020-02-02,,,,,,,46147,0.33331270006833535,2370631,17.12270395639365,138449570,,-8,-17,-13,-20,
GA,,2020,6,2020-02-02,,,,,,,15282,0.11037954108488744,1155903,8.3489100038375,138449570,,-8,-17,-12,,
HI,,2020,6,2020-02-02,,,,,,,3490,0.025207734484115767,167417,1.2092273020421804,138449570,,-7,-19,-17,,
IA,,2020,6,2020-02-02,,,,,,,3966,0.028645809445273104,283886,2.050465017695613,138449570,,-6,-16,-12,,
ID,,2020,6,2020-02-02,,,,,,,1943,0.014033990860354423,102727,0.7419813582664071,138449570,,-7,-16,-14,,
IL,,2020,6,2020-02-02,,,,,,,19095,0.1379202550069314,1166377,8.424562098676073,138449570,,-6,-20,-20,,
IN,,2020,6,2020-02-02,,,,,,,11079,0.08002191700559273,531717,3.840510302776672,138449570,,-7,-19,-14,,
KS,,2020,6,2020-02-02,,,,,,,2992,0.02161075689870326,256696,1.8540758198093357,138449570,,-8,-16,-13,,
KY,,2020,6,2020-02-02,,,,,,,5098,0.03682207174785736,374988,2.708480784736276,138449570,,-7,-21,-15,,
LA,,2020,6,2020-02-02,,,,,,,12951,0.09354308576039637,518887,3.7478411814496786,138449570,,-7,-17,-14,-23,
MA,,2020,6,2020-02-02,,,,,,,5984,0.04322151379740652,497852,3.595908604122064,138449570,,-7,,-20,,
MD,,2020,6,2020-02-02,,,,,,,5385,0.03889502870973164,470005,3.3947739960478027,138449570,,-8,-18,-18,,
ME,,2020,6,2020-02-02,,,,,,,971,0.007013384006898685,55254,0.3990911636634191,138449570,,-8,,-19,,
MI,,2020,6,2020-02-02,,,,,,,12877,0.09300859511517443,746423,5.391298795655342,138449570,,-7,-18,-17,,
MN,,2020,6,2020-02-02,,,,,,,7347,0.053066253654670076,412590,2.980074260974592,138449570,,-7,-18,-18,,
MO,,2020,6,2020-02-02,,,,,,,13321,0.09621553898650606,602876,4.354480840930023,138449570,,-9,-13,-13,,
MS,,2020,6,2020-02-02,,,,,,,3213,0.023207005987812026,326452,2.3579127042431405,138449570,,-8,-13,-13,,
MT,,2020,6,2020-02-02,,,,,,,1216,0.008782981413376727,43894,0.31703962677529446,138449570,,-7,-13,-13,,
NC,,2020,6,2020-02-02,,,,,,,15245,0.11011229576227648,969747,7.004333780162697,138449570,,-8,,-15,,
ND,,2020,6,2020-02-02,,,,,,,979,0.007071166779355111,54374,0.39273505869321224,138449570,,-6,-12,-12,,
NE,,2020,6,2020-02-02,,,,,,,3133,0.022629178263247767,177899,1.2849371796532123,138449570,,-6,-17,-13,,
NH,,2020,6,2020-02-02,,,,,,,1151,0.008313496387168266,78579,0.5675640596066857,138449570,,-7,-19,-19,,
NJ,,2020,6,2020-02-02,,,,,,,9301,0.06717969582715208,921956,6.659146720354566,138449570,,-6,,,,
NM,,2020,6,2020-02-02,,,,,,,622,0.004492610558487108,121736,0.8792804484694319,138449570,,-7,,-17,-24,
NV,,2020,6,2020-02-02,,,,,,,15494,0.11191078455498273,318930,2.3035824524409865,138449570,,-8,-16,-13,,
NY,,2020,6,2020-02-02,,,,,,,34504,0.2492170976045646,2335436,16.868495871818162,138449570,,-7,,-18,,
OH,,2020,6,2020-02-02,,,,,,,16287,0.11763850187472594,961749,6.946565453399386,138449570,,-7,-15,-15,,
OK,,2020,6,2020-02-02,,,,,,,4181,0.03019872145503955,442923,3.199164865589687,138449570,,-6,-14,-12,,
